LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 38.0, 43354.0, 338688, 65.0, 43412.0, 169344, 127.0, 43511.0, 401408, -18875.0, -1.0, 150528, -6292.0, -1.0, 864, 43511.0, 49782.0, 401408,
1, 1.0, 181323.0, 3484800, 65.0, 181355.0, 54720, 127.0, 181389.0, 60500, -44040.0, -1.0, 401408, -6292.0, -1.0, 288, 181449.0, 182394.0, 60500,
2, 33.0, 49594.0, 401408, 65.0, 49689.0, 401408, 127.0, 49783.0, 802816, -44040.0, -1.0, 401408, -6292.0, -1.0, 2048, 49783.0, 62326.0, 802816,
3, 1.0, 84104.0, 1806336, 65.0, 84168.0, 28224, 127.0, 84230.0, 28224, -81789.0, -1.0, 802816, -6292.0, -1.0, 576, 84230.0, 84670.0, 28224,
4, 1.0, 15328.0, 200704, 65.0, 15519.0, 401408, 127.0, 15581.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 15581.0, 21852.0, 401408,
5, 1.0, 158021.0, 3359232, 65.0, 158085.0, 52992, 127.0, 158119.0, 52488, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 158147.0, 158967.0, 52488,
6, 1.0, 30910.0, 401408, 65.0, 31101.0, 802816, 127.0, 31163.0, 802816, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 31163.0, 43706.0, 802816,
7, 1.0, 43421.0, 903168, 65.0, 44631.0, 14976, 127.0, 44645.0, 14112, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 44693.0, 44913.0, 14112,
8, 1.0, 11214.0, 100352, 65.0, 11533.0, 425984, 127.0, 11547.0, 401408, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 11595.0, 17866.0, 401408,
9, 1.0, 75509.0, 1557504, 65.0, 75573.0, 25344, 127.0, 75607.0, 24336, -25166.0, -1.0, 200704, -6292.0, -1.0, 2304, 75635.0, 76015.0, 24336,
