LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 37886.0, 1778700, 1.0, 37904.0, 893760, 146.0, 38030.0, 798720, -18875.0, -1.0, 150528, -6292.0, -1.0, 9408, 38094.0, 44143.0, 774400,
1, 1.0, 7759.0, 200704, 1.0, 7759.0, 102400, 63.0, 7885.0, 207104, -25166.0, -1.0, 200704, -6292.0, -1.0, 4096, 7949.0, 9516.0, 200704,
2, 1.0, 38025.0, 3359232, 1.0, 37989.0, 2543616, 575.0, 38115.0, 571648, -25166.0, -1.0, 200704, -12583.0, -1.0, 110592, 38179.0, 42552.0, 559872,
3, 1.0, 2883.0, 150528, 1.0, 2931.0, 86016, 191.0, 3057.0, 51968, -18875.0, -1.0, 150528, -6292.0, -1.0, 12288, 3121.0, 3512.0, 50176,
4, 1.0, 2883.0, 150528, 1.0, 2963.0, 129024, 191.0, 3089.0, 77056, -18875.0, -1.0, 150528, -6292.0, -1.0, 18432, 3121.0, 3708.0, 75264,
5, 1.0, 6489.0, 584064, 1.0, 6581.0, 663552, 863.0, 6707.0, 88064, -12583.0, -1.0, 75264, -12583.0, -1.0, 110592, 6707.0, 7382.0, 86528,
6, 1.0, 2883.0, 150528, 1.0, 2883.0, 21504, 191.0, 3009.0, 14336, -18875.0, -1.0, 150528, -6292.0, -1.0, 3072, 3121.0, 3218.0, 12544,
7, 1.0, 3079.0, 230400, 1.0, 3047.0, 64000, 399.0, 3173.0, 19712, -6292.0, -1.0, 12544, -6292.0, -1.0, 12800, 3269.0, 3412.0, 18432,
8, 1.0, 2883.0, 150528, 1.0, 2899.0, 43008, 191.0, 3025.0, 26880, -18875.0, -1.0, 150528, -6292.0, -1.0, 6144, 3121.0, 3316.0, 25088,
9, 1.0, 3331.0, 200704, 1.0, 3443.0, 229376, 255.0, 3569.0, 102144, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 3569.0, 4352.0, 100352,
10, 1.0, 3331.0, 200704, 1.0, 3443.0, 229376, 255.0, 3569.0, 102144, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 3569.0, 4352.0, 100352,
11, 1.0, 16653.0, 1557504, 1.0, 16681.0, 1327104, 1151.0, 16807.0, 132864, -12583.0, -1.0, 100352, -25166.0, -1.0, 221184, 16871.0, 17884.0, 129792,
12, 1.0, 3331.0, 200704, 1.0, 3347.0, 57344, 255.0, 3473.0, 26880, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 3569.0, 3764.0, 25088,
13, 1.0, 5079.0, 460800, 1.0, 5111.0, 384000, 799.0, 5237.0, 56576, -6292.0, -1.0, 25088, -12583.0, -1.0, 76800, 5269.0, 5700.0, 55296,
14, 1.0, 3331.0, 200704, 1.0, 3379.0, 114688, 255.0, 3505.0, 51968, -25166.0, -1.0, 200704, -6292.0, -1.0, 16384, 3569.0, 3960.0, 50176,
15, 1.0, 2749.0, 188160, 1.0, 2745.0, 184320, 479.0, 2871.0, 38656, -12583.0, -1.0, 94080, -12583.0, -1.0, 92160, 2935.0, 3228.0, 37632,
16, 1.0, 1281.0, 94080, 1.0, 1309.0, 92160, 479.0, 1435.0, 19328, -12583.0, -1.0, 94080, -6292.0, -1.0, 46080, 1467.0, 1613.0, 18816,
17, 1.0, 4233.0, 248832, 1.0, 4297.0, 359424, 863.0, 4423.0, 30976, -6292.0, -1.0, 18816, -18875.0, -1.0, 179712, 4471.0, 4704.0, 29952,
18, 1.0, 1281.0, 94080, 1.0, 1229.0, 15360, 479.0, 1355.0, 3648, -12583.0, -1.0, 94080, -6292.0, -1.0, 7680, 1467.0, 1491.0, 3136,
19, 1.0, 499.0, 40000, 1.0, 447.0, 19200, 427.0, 573.0, 5056, -6292.0, -1.0, 3136, -6292.0, -1.0, 19200, 653.0, 690.0, 4800,
20, 1.0, 1281.0, 94080, 1.0, 1277.0, 61440, 479.0, 1403.0, 13056, -12583.0, -1.0, 94080, -6292.0, -1.0, 30720, 1467.0, 1564.0, 12544,
21, 1.0, 2877.0, 200704, 1.0, 2841.0, 163840, 511.0, 2967.0, 32384, -12583.0, -1.0, 100352, -12583.0, -1.0, 81920, 3063.0, 3307.0, 31360,
22, 1.0, 1345.0, 100352, 1.0, 1389.0, 114688, 511.0, 1515.0, 22464, -12583.0, -1.0, 100352, -6292.0, -1.0, 57344, 1531.0, 1702.0, 21952,
23, 1.0, 4809.0, 290304, 1.0, 4889.0, 451584, 1007.0, 5015.0, 33280, -6292.0, -1.0, 21952, -25166.0, -1.0, 225792, 5047.0, 5298.0, 32256,
24, 1.0, 1345.0, 100352, 1.0, 1301.0, 24576, 511.0, 1427.0, 5216, -12583.0, -1.0, 100352, -6292.0, -1.0, 12288, 1531.0, 1567.0, 4704,
25, 1.0, 699.0, 60000, 1.0, 663.0, 38400, 627.0, 789.0, 6656, -6292.0, -1.0, 4704, -6292.0, -1.0, 38400, 853.0, 902.0, 6400,
26, 1.0, 1345.0, 100352, 1.0, 1341.0, 65536, 511.0, 1467.0, 13056, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 1531.0, 1628.0, 12544,
27, 1.0, 1345.0, 100352, 1.0, 1405.0, 131072, 511.0, 1531.0, 25600, -12583.0, -1.0, 100352, -12583.0, -1.0, 65536, 1531.0, 1726.0, 25088,
28, 1.0, 1345.0, 100352, 1.0, 1405.0, 131072, 511.0, 1531.0, 25600, -12583.0, -1.0, 100352, -12583.0, -1.0, 65536, 1531.0, 1726.0, 25088,
29, 1.0, 5385.0, 331776, 1.0, 5497.0, 589824, 1151.0, 5623.0, 37888, -6292.0, -1.0, 25088, -31457.0, -1.0, 294912, 5623.0, 5910.0, 36864,
30, 1.0, 1345.0, 100352, 1.0, 1301.0, 24576, 511.0, 1427.0, 5216, -12583.0, -1.0, 100352, -6292.0, -1.0, 12288, 1531.0, 1567.0, 4704,
31, 1.0, 369.0, 4704, 1.0, 365.0, 3072, 23.0, 491.0, 13056, -6292.0, -1.0, 4704, -6292.0, -1.0, 1536, 555.0, 652.0, 12544,
32, 1.0, 1345.0, 100352, 1.0, 1341.0, 65536, 511.0, 1467.0, 13056, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 1531.0, 1628.0, 12544,
33, 1.0, 1345.0, 100352, 1.0, 1389.0, 114688, 511.0, 1515.0, 22464, -12583.0, -1.0, 100352, -6292.0, -1.0, 57344, 1531.0, 1702.0, 21952,
34, 1.0, 2877.0, 200704, 1.0, 2825.0, 147456, 511.0, 2951.0, 29248, -12583.0, -1.0, 100352, -12583.0, -1.0, 73728, 3063.0, 3283.0, 28224,
35, 1.0, 9061.0, 559872, 1.0, 9077.0, 746496, 1295.0, 9203.0, 43008, -6292.0, -1.0, 28224, -37749.0, -1.0, 373248, 9299.0, 9622.0, 41472,
36, 1.0, 1345.0, 100352, 1.0, 1309.0, 32768, 511.0, 1435.0, 6784, -12583.0, -1.0, 100352, -6292.0, -1.0, 16384, 1531.0, 1579.0, 6272,
37, 1.0, 899.0, 80000, 1.0, 863.0, 51200, 827.0, 989.0, 6656, -6292.0, -1.0, 6272, -6292.0, -1.0, 51200, 1053.0, 1102.0, 6400,
38, 1.0, 1345.0, 100352, 1.0, 1341.0, 65536, 511.0, 1467.0, 13056, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 1531.0, 1628.0, 12544,
39, 1.0, 2941.0, 206976, 1.0, 3001.0, 270336, 527.0, 3127.0, 51200, -12583.0, -1.0, 103488, -18875.0, -1.0, 135168, 3127.0, 3518.0, 50176,
40, 1.0, 2941.0, 206976, 1.0, 2905.0, 168960, 527.0, 3031.0, 32384, -12583.0, -1.0, 103488, -12583.0, -1.0, 84480, 3127.0, 3371.0, 31360,
