LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 535907.0, 7114800, 1.0, 535941.0, 7121856, 146.0, 535955.0, 871296, -18875.0, -1.0, 150528, -6292.0, -1.0, 9408, 535955.0, 584354.0, 774400,
1, 1.0, 73681.0, 802816, 1.0, 73681.0, 802816, 63.0, 73695.0, 225792, -25166.0, -1.0, 200704, -6292.0, -1.0, 4096, 73695.0, 86238.0, 200704,
2, 1.0, 1330749.0, 20155392, 1.0, 1330761.0, 20238336, 575.0, 1330775.0, 630144, -25166.0, -1.0, 200704, -12583.0, -1.0, 110592, 1330775.0, 1365766.0, 559872,
3, 1.0, 43497.0, 602112, 1.0, 43497.0, 602112, 191.0, 43511.0, 56448, -18875.0, -1.0, 150528, -6292.0, -1.0, 12288, 43511.0, 46646.0, 50176,
4, 1.0, 65253.0, 903168, 1.0, 65253.0, 903168, 191.0, 65267.0, 84672, -18875.0, -1.0, 150528, -6292.0, -1.0, 18432, 65267.0, 69970.0, 75264,
5, 1.0, 307509.0, 4672512, 1.0, 307521.0, 4755456, 863.0, 307535.0, 97536, -12583.0, -1.0, 75264, -12583.0, -1.0, 110592, 307535.0, 312942.0, 86528,
6, 1.0, 10863.0, 150528, 1.0, 10863.0, 150528, 191.0, 10877.0, 14112, -18875.0, -1.0, 150528, -6292.0, -1.0, 3072, 10877.0, 11660.0, 12544,
7, 1.0, 30945.0, 460800, 1.0, 30945.0, 460800, 399.0, 30959.0, 20736, -6292.0, -1.0, 12544, -6292.0, -1.0, 12800, 30959.0, 32110.0, 18432,
8, 1.0, 21741.0, 301056, 1.0, 21741.0, 301056, 191.0, 21755.0, 28224, -18875.0, -1.0, 150528, -6292.0, -1.0, 6144, 21755.0, 23322.0, 25088,
9, 1.0, 112097.0, 1605632, 1.0, 112097.0, 1605632, 255.0, 112111.0, 112896, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 112111.0, 118382.0, 100352,
10, 1.0, 112097.0, 1605632, 1.0, 112097.0, 1605632, 255.0, 112111.0, 112896, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 112111.0, 118382.0, 100352,
11, 1.0, 609885.0, 9345024, 1.0, 609897.0, 9510912, 1151.0, 609911.0, 146304, -12583.0, -1.0, 100352, -25166.0, -1.0, 221184, 609911.0, 618022.0, 129792,
12, 1.0, 28013.0, 401408, 1.0, 28013.0, 401408, 255.0, 28027.0, 28224, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 28027.0, 29594.0, 25088,
13, 1.0, 179265.0, 2764800, 1.0, 179265.0, 2764800, 799.0, 179279.0, 62208, -6292.0, -1.0, 25088, -12583.0, -1.0, 76800, 179279.0, 182734.0, 55296,
14, 1.0, 56041.0, 802816, 1.0, 56041.0, 802816, 255.0, 56055.0, 56448, -25166.0, -1.0, 200704, -6292.0, -1.0, 16384, 56055.0, 59190.0, 50176,
15, 1.0, 79533.0, 1128960, 1.0, 79545.0, 1198080, 479.0, 79559.0, 42624, -12583.0, -1.0, 94080, -12583.0, -1.0, 92160, 79559.0, 81910.0, 37632,
16, 1.0, 39753.0, 564480, 1.0, 39765.0, 599040, 479.0, 39779.0, 21312, -12583.0, -1.0, 94080, -6292.0, -1.0, 46080, 39779.0, 40954.0, 18816,
17, 1.0, 104583.0, 1617408, 1.0, 104583.0, 1617408, 863.0, 104597.0, 33696, -6292.0, -1.0, 18816, -18875.0, -1.0, 179712, 104597.0, 106468.0, 29952,
18, 1.0, 6603.0, 94080, 1.0, 6615.0, 99840, 479.0, 6629.0, 3552, -12583.0, -1.0, 94080, -6292.0, -1.0, 7680, 6629.0, 6824.0, 3136,
19, 1.0, 9003.0, 120000, 1.0, 9015.0, 134400, 399.0, 9029.0, 5472, -6292.0, -1.0, 3136, -6292.0, -1.0, 19200, 9029.0, 9328.0, 4800,
20, 1.0, 26493.0, 376320, 1.0, 26505.0, 399360, 479.0, 26519.0, 14208, -12583.0, -1.0, 94080, -6292.0, -1.0, 30720, 26519.0, 27302.0, 12544,
21, 1.0, 70433.0, 1003520, 1.0, 70445.0, 1064960, 511.0, 70459.0, 35520, -12583.0, -1.0, 100352, -12583.0, -1.0, 81920, 70459.0, 72418.0, 31360,
22, 1.0, 49295.0, 702464, 1.0, 49307.0, 745472, 511.0, 49321.0, 24864, -12583.0, -1.0, 100352, -6292.0, -1.0, 57344, 49321.0, 50692.0, 21952,
23, 1.0, 130773.0, 2032128, 1.0, 130773.0, 2032128, 1007.0, 130787.0, 36288, -6292.0, -1.0, 21952, -25166.0, -1.0, 225792, 130787.0, 132802.0, 32256,
24, 1.0, 14065.0, 200704, 1.0, 14069.0, 159744, 511.0, 14083.0, 5536, -12583.0, -1.0, 100352, -6292.0, -1.0, 12288, 14091.0, 14384.0, 4704,
25, 1.0, 17613.0, 240000, 1.0, 17625.0, 268800, 599.0, 17639.0, 7296, -6292.0, -1.0, 4704, -6292.0, -1.0, 38400, 17639.0, 18038.0, 6400,
