LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 535955, 0, 82.96871938875465, 99.9009247027741, 82.96856458365986,
1, 73695, 0, 68.08603025985481, 100.0, 68.08510638297874,
2, 1330775, 0, 94.66002893051042, 99.59016393442623, 94.6599577990586,
3, 43511, 0, 86.48847417894325, 100.0, 86.48648648648648,
4, 65267, 0, 86.4878116046394, 100.0, 86.48648648648648,
5, 307535, 0, 94.95894776204335, 98.25581395348837, 94.95863898860621,
6, 10877, 0, 86.49443780454169, 100.0, 86.48648648648648,
7, 30959, 0, 93.02626053813108, 100.0, 93.0232558139535,
8, 21755, 0, 86.49046196276718, 100.0, 86.48648648648648,
9, 112111, 0, 89.51128792000785, 100.0, 89.5104895104895,
10, 112111, 0, 89.51128792000785, 100.0, 89.5104895104895,
11, 609911, 0, 95.76216857869427, 98.25581395348837, 95.76201156888206,
12, 28027, 0, 89.51368323402433, 100.0, 89.5104895104895,
13, 179279, 0, 96.38607979741074, 100.0, 96.3855421686747,
14, 56055, 0, 89.51208634376951, 100.0, 89.5104895104895,
15, 79559, 0, 88.68889754773187, 94.23076923076923, 88.68778280542986,
16, 39779, 0, 88.69001231805727, 94.23076923076923, 88.68778280542986,
17, 104597, 0, 96.64521927015114, 100.0, 96.64429530201343,
18, 6629, 0, 88.70116156283, 94.23076923076923, 88.68778280542986,
19, 9029, 0, 83.06567726215528, 89.28571428571429, 83.05647840531562,
20, 26519, 0, 88.6911271164071, 94.23076923076923, 88.68778280542986,
21, 70459, 0, 89.01630735605103, 94.23076923076923, 89.01504399659382,
22, 49321, 0, 89.01684880679629, 94.23076923076923, 89.01504399659382,
23, 130787, 0, 97.1105690932585, 100.0, 97.10982658959537,
24, 14091, 0, 66.76602086438152, 70.67307692307693, 66.76128299744536,
25, 17639, 0, 85.03883440104315, 89.28571428571429, 85.03401360544217,
26, 28183, 0, 89.01820246247738, 94.23076923076923, 89.01504399659382,
27, 56367, 0, 89.01662320151861, 94.23076923076923, 89.01504399659382,
28, 56367, 0, 89.01662320151861, 94.23076923076923, 89.01504399659382,
29, 170207, 0, 97.46250154223975, 100.0, 97.46192893401015,
30, 14091, 0, 66.76602086438152, 70.67307692307693, 66.76128299744536,
31, 2807, 0, 41.895261845386536, 94.23076923076923, 41.880341880341874,
32, 28183, 0, 89.01820246247738, 94.23076923076923, 89.01504399659382,
33, 49321, 0, 89.01684880679629, 94.23076923076923, 89.01504399659382,
34, 63413, 0, 89.0164477315377, 94.23076923076923, 89.01504399659382,
35, 214811, 0, 97.73801155434312, 100.0, 97.73755656108598,
36, 14091, 0, 89.02136115250869, 94.23076923076923, 89.01504399659382,
37, 23239, 0, 86.06222298721976, 89.28571428571429, 86.05851979345955,
38, 28183, 0, 89.01820246247738, 94.23076923076923, 89.01504399659382,
39, 116063, 0, 89.16536708511757, 94.23076923076923, 89.1645988420182,
40, 72539, 0, 89.16582803733164, 94.23076923076923, 89.16459884201821,
41, 264599, 0, 97.9595538909822, 100.0, 97.95918367346937,
42, 14507, 0, 89.17074515751017, 94.23076923076923, 89.1645988420182,
43, 46479, 0, 86.06037135050238, 89.28571428571429, 86.05851979345955,
44, 58031, 0, 89.16613534145543, 94.23076923076923, 89.1645988420182,
45, 55167, 0, 73.8992513640401, 76.5625, 73.89791183294663,
46, 22479, 0, 72.47875795186619, 76.5625, 72.47553380782918,
47, 58799, 0, 76.53191380805796, 78.125, 76.53061224489795,
48, 6895, 0, 73.90862944162437, 76.5625, 73.89791183294663,
49, 6639, 0, 54.22503389064618, 56.25, 54.21686746987952,
50, 27583, 0, 73.90059094369721, 76.5625, 73.89791183294663,
51, 82751, 0, 73.89880484827978, 76.5625, 73.89791183294663,
52, 41375, 0, 73.89969788519637, 76.5625, 73.89791183294663,
53, 84383, 0, 76.79271891257717, 78.125, 76.79180887372013,
54, 10343, 0, 73.90505655999226, 76.5625, 73.89791183294663,
55, 6639, 0, 54.22503389064618, 56.25, 54.21686746987952,
56, 27583, 0, 73.90059094369721, 76.5625, 73.89791183294663,
57, 66401, 0, 6.024005662565322, 6.200396825396826, 6.023914942321014,
