LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 113219, 0, 56.979835539971205, 57.14285714285715, 56.92051139521958,
1, 291263, 0, 7.121693158024583, 7.142857142857142, 7.114048187387557,
2, 188699, 0, 81.03770201926525, 81.26984126984127, 80.95361620653449,
3, 152255, 0, 7.061837049686382, 7.142857142857142, 7.032967032967033,
4, 190319, 0, 80.34790711034282, 81.26984126984127, 80.01953601953602,
5, 283391, 0, 7.055774026496456, 7.142857142857142, 7.024813298000482,
6, 348919, 0, 87.65205295976048, 88.65800865800865, 87.2940392940393,
7, 78719, 0, 6.829355047701317, 7.142857142857142, 6.722689075630252,
8, 171379, 0, 89.22757941949325, 93.3242196400091, 87.83455966118505,
9, 136703, 0, 6.781751053639747, 7.142857142857142, 6.6600985221674875,
10, 342759, 0, 89.22731909786954, 93.3242196400091, 87.83455966118505,
11, 44543, 0, 6.034618234065959, 7.142857142857142, 5.714285714285714,
12, 188847, 0, 80.97419251210415, 95.84649584649584, 76.67719667719668,
13, 69119, 0, 5.7143683874394675, 7.142857142857142, 5.3293856402664685,
14, 369111, 0, 82.8570989937083, 98.07548412199574, 78.46038729759661,
15, 69119, 0, 5.7143683874394675, 7.142857142857142, 5.3293856402664685,
16, 369111, 0, 82.8570989937083, 98.07548412199574, 78.46038729759661,
17, 69119, 0, 5.7143683874394675, 7.142857142857142, 5.3293856402664685,
18, 369111, 0, 82.8570989937083, 98.07548412199574, 78.46038729759661,
19, 69119, 0, 5.7143683874394675, 7.142857142857142, 5.3293856402664685,
20, 369111, 0, 82.8570989937083, 98.07548412199574, 78.46038729759661,
21, 69119, 0, 5.7143683874394675, 7.142857142857142, 5.3293856402664685,
22, 369111, 0, 82.8570989937083, 98.07548412199574, 78.46038729759661,
23, 32639, 0, 4.117773216091179, 7.142857142857142, 3.571428571428571,
24, 270469, 0, 56.5378410588028, 98.07548412199574, 49.03774206099787,
25, 34559, 0, 1.4286127657463634, 7.142857142857142, 1.1083743842364533,
26, 540939, 0, 56.53773654084225, 98.07548412199574, 49.03774206099787,
