LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 102.0, 40286.0, 338688, 129.0, 40344.0, 84672, 255.0, 40571.0, 401408, -18875.0, -1.0, 150528, -6292.0, -1.0, 864, 40571.0, 43706.0, 401408,
1, 1.0, 108900.0, 3484800, 129.0, 108932.0, 27360, 255.0, 109094.0, 36300, -44040.0, -1.0, 401408, -6292.0, -1.0, 288, 109154.0, 109437.0, 36300,
2, 97.0, 43390.0, 401408, 129.0, 43485.0, 200704, 255.0, 43707.0, 802816, -44040.0, -1.0, 401408, -6292.0, -1.0, 2048, 43707.0, 49978.0, 802816,
3, 1.0, 47620.0, 1806336, 129.0, 47684.0, 14400, 255.0, 47810.0, 15680, -81789.0, -1.0, 802816, -6292.0, -1.0, 576, 47874.0, 47996.0, 15680,
4, 65.0, 12368.0, 200704, 129.0, 12559.0, 204800, 255.0, 12685.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 12749.0, 15884.0, 401408,
5, 1.0, 79026.0, 3359232, 129.0, 79154.0, 26496, 255.0, 79252.0, 26244, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 79280.0, 79485.0, 26244,
6, 1.0, 12368.0, 401408, 129.0, 12623.0, 409600, 255.0, 12685.0, 401408, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 12749.0, 15884.0, 401408,
7, 1.0, 22725.0, 903168, 129.0, 24002.0, 8064, 255.0, 24016.0, 7056, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 24128.0, 24183.0, 7056,
8, 1.0, 3956.0, 100352, 129.0, 4339.0, 229376, 255.0, 4353.0, 200704, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 4465.0, 6032.0, 200704,
9, 1.0, 41109.0, 1557504, 129.0, 41237.0, 13824, 255.0, 41271.0, 12168, -25166.0, -1.0, 200704, -6292.0, -1.0, 2304, 41363.0, 41458.0, 12168,
10, 1.0, 8422.0, 200704, 129.0, 8805.0, 458752, 255.0, 8819.0, 401408, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 8931.0, 12066.0, 401408,
11, 1.0, 13533.0, 451584, 129.0, 13661.0, 4608, 255.0, 13727.0, 3528, -25166.0, -1.0, 200704, -6292.0, -1.0, 2304, 13787.0, 13814.0, 3528,
12, 1.0, 2810.0, 50176, 129.0, 3449.0, 262144, 255.0, 3515.0, 200704, -6292.0, -1.0, 50176, -18875.0, -1.0, 131072, 3575.0, 5142.0, 200704,
13, 1.0, 27321.0, 663552, 129.0, 27449.0, 9216, 255.0, 27463.0, 5184, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 27575.0, 27615.0, 5184,
14, 1.0, 6386.0, 100352, 129.0, 7025.0, 524288, 255.0, 7091.0, 401408, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 7151.0, 10286.0, 401408,
15, 1.0, 27321.0, 663552, 129.0, 27449.0, 9216, 255.0, 27463.0, 5184, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 27575.0, 27615.0, 5184,
16, 1.0, 6386.0, 100352, 129.0, 7025.0, 524288, 255.0, 7091.0, 401408, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 7151.0, 10286.0, 401408,
17, 1.0, 27321.0, 663552, 129.0, 27449.0, 9216, 255.0, 27463.0, 5184, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 27575.0, 27615.0, 5184,
