LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 89375, 0, 47.36895104895105, 100.0, 47.368421052631575,
1, 240725, 0, 5.654792813376259, 6.243807793923382, 5.6547693227985345,
2, 1425311, 0, 95.04957163734792, 100.0, 95.04950495049503,
3, 147391, 0, 68.08556831828267, 100.0, 68.08510638297874,
4, 147391, 0, 68.08556831828267, 100.0, 68.08510638297874,
5, 2595671, 0, 97.06253219302447, 99.59016393442623, 97.06249479903471,
6, 247743, 0, 81.01298523066242, 100.0, 81.0126582278481,
7, 247743, 0, 81.01298523066242, 100.0, 81.0126582278481,
8, 57917, 0, 6.09147573251377, 6.25, 6.091370558375635,
9, 224223, 0, 89.51088871346829, 100.0, 89.5104895104895,
10, 1204343, 0, 96.9929662895039, 98.25581395348837, 96.99288575357207,
11, 224223, 0, 89.51088871346829, 100.0, 89.5104895104895,
12, 224223, 0, 89.51088871346829, 100.0, 89.5104895104895,
13, 123871, 0, 81.0133122361166, 100.0, 81.0126582278481,
14, 1605791, 0, 96.9929461555084, 98.25581395348837, 96.99288575357205,
15, 224223, 0, 89.51088871346829, 100.0, 89.5104895104895,
16, 1605791, 0, 96.9929461555084, 98.25581395348837, 96.99288575357205,
17, 224223, 0, 89.51088871346829, 100.0, 89.5104895104895,
18, 224223, 0, 89.51088871346829, 100.0, 89.5104895104895,
19, 1605791, 0, 96.9929461555084, 98.25581395348837, 96.99288575357205,
20, 224223, 0, 89.51088871346829, 100.0, 89.5104895104895,
21, 364103, 0, 93.01983230020076, 94.23076923076923, 93.01957682420408,
22, 118975, 0, 84.34713175036772, 94.23076923076923, 84.34642280796128,
23, 250451, 0, 99.35356616663539, 100.0, 99.35316946959897,
24, 250451, 0, 99.35356616663539, 100.0, 99.35316946959897,
25, 225471, 0, 89.015438792572, 94.23076923076923, 89.01504399659382,
26, 166967, 0, 99.35376451634156, 100.0, 99.35316946959897,
27, 166967, 0, 99.35376451634156, 100.0, 99.35316946959897,
28, 166967, 0, 99.35376451634156, 100.0, 99.35316946959897,
29, 225471, 0, 89.015438792572, 94.23076923076923, 89.01504399659382,
30, 222623, 0, 76.06761206164683, 76.5625, 76.06727037516171,
31, 9245, 0, 3.504597079502434, 3.515625, 3.5042180402336145,
