LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 89351.0, 677376, 1.0, 89361.0, 677376, 26.0, 89375.0, 451584, -18875.0, -1.0, 150528, -6292.0, -1.0, 864, 89375.0, 114462.0, 401408,
1, 1.0, 240699.0, 3484800, 1.0, 240696.0, 218016, 287.0, 240710.0, 36324, -44040.0, -1.0, 401408, -6292.0, -1.0, 288, 240725.0, 241481.0, 12100,
2, 1.0, 1425104.0, 21676032, 1.0, 1425297.0, 21676032, 575.0, 1425311.0, 677376, -81789.0, -1.0, 802816, -12583.0, -1.0, 110592, 1425311.0, 1462942.0, 602112,
3, 1.0, 147377.0, 1605632, 1.0, 147377.0, 1605632, 63.0, 147391.0, 451584, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 147391.0, 172478.0, 401408,
4, 1.0, 147377.0, 1605632, 1.0, 147377.0, 1605632, 63.0, 147391.0, 451584, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 147391.0, 172478.0, 401408,
5, 1.0, 2595645.0, 40310784, 1.0, 2595657.0, 40476672, 1151.0, 2595671.0, 630144, -44040.0, -1.0, 401408, -25166.0, -1.0, 221184, 2595671.0, 2630662.0, 559872,
6, 1.0, 247729.0, 3211264, 1.0, 247729.0, 3211264, 127.0, 247743.0, 451584, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 247743.0, 272830.0, 401408,
7, 1.0, 247729.0, 3211264, 1.0, 247729.0, 3211264, 127.0, 247743.0, 451584, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 247743.0, 272830.0, 401408,
8, 1.0, 57518.0, 903168, 1.0, 57888.0, 56448, 1151.0, 57902.0, 2352, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 57917.0, 57965.0, 784,
9, 1.0, 224209.0, 3211264, 1.0, 224209.0, 3211264, 255.0, 224223.0, 225792, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 224223.0, 236766.0, 200704,
10, 1.0, 1204317.0, 18690048, 1.0, 1204329.0, 19021824, 2303.0, 1204343.0, 146304, -25166.0, -1.0, 200704, -50332.0, -1.0, 442368, 1204343.0, 1212454.0, 129792,
