LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 7.5790321678321675, 7.5790321678321675, 5.052688111888112, 7.974993377483444, 0.13731722822631914, 16.0,
1, 14.476269602243224, 0.905664139578357, 0.15089417384982864, 9.114623069936421, 0.04577240940877304, 15.984147952443857,
2, 15.207931461975667, 15.207931461975667, 0.4752478581867396, 9.815696487302693, 8.78900103313995, 16.0,
3, 10.893690930925226, 10.893690930925226, 3.06385057432272, 7.975204641182548, 1.301970756516211, 16.0,
4, 10.893690930925226, 10.893690930925226, 3.06385057432272, 7.975204641182548, 1.301970756516211, 16.0,
5, 15.530005150883914, 15.593914637101543, 0.242767284451689, 9.114623069936421, 8.78900103313995, 16.0,
6, 12.962077636905986, 12.962077636905986, 1.8227921676899044, 9.114623069936421, 2.603941513032422, 16.0,
7, 12.962077636905986, 12.962077636905986, 1.8227921676899044, 9.114623069936421, 2.603941513032422, 16.0,
8, 15.59417787523525, 0.9746361172022031, 0.04060983821675847, 9.114623069936421, 0.18308963763509217, 16.0,
9, 14.321742194154925, 14.321742194154925, 1.0069974980265182, 7.975204641182548, 5.2082969085273785, 16.0,
10, 15.518874606320624, 15.794357587497913, 0.12148034239415183, 7.975204641182548, 8.78900103313995, 16.0,
11, 14.321742194154925, 14.321742194154925, 1.0069974980265182, 7.975204641182548, 5.2082969085273785, 16.0,
12, 14.321742194154925, 14.321742194154925, 1.0069974980265182, 7.975204641182548, 5.2082969085273785, 16.0,
13, 12.962129957778657, 12.962129957778657, 1.8227995253126237, 7.975204641182548, 5.207883026064844, 16.0,
14, 15.518871384881345, 15.794354308873322, 0.12148031717701743, 7.975204641182548, 9.375083447245446, 16.0,
15, 14.321742194154925, 14.321742194154925, 1.0069974980265182, 7.975204641182548, 5.2082969085273785, 16.0,
16, 15.518871384881345, 15.794354308873322, 0.12148031717701743, 7.975204641182548, 9.375083447245446, 16.0,
17, 14.321742194154925, 14.321742194154925, 1.0069974980265182, 7.975204641182548, 5.2082969085273785, 16.0,
18, 14.321742194154925, 14.321742194154925, 1.0069974980265182, 7.975204641182548, 5.2082969085273785, 16.0,
19, 15.518871384881345, 15.794354308873322, 0.12148031717701743, 7.975204641182548, 9.375083447245446, 16.0,
20, 14.321742194154925, 14.321742194154925, 1.0069974980265182, 7.975204641182548, 5.2082969085273785, 16.0,
21, 14.883173168032123, 15.79438785178919, 0.11706577534379008, 7.975204641182548, 8.78900103313995, 16.0,
22, 13.495541080058835, 14.321798697205296, 0.9553603698255936, 7.974570883661793, 6.944211920529801, 16.0,
23, 15.896570586661662, 15.896570586661662, 0.06209597885414712, 7.975204641182548, 8.78900103313995, 16.0,
24, 15.896570586661662, 15.896570586661662, 0.06209597885414712, 7.975204641182548, 8.78900103313995, 16.0,
25, 14.24247020681152, 15.114458178657122, 0.5041180462232393, 7.975204641182548, 8.333407508662619, 16.0,
26, 15.896602322614648, 15.896602322614648, 0.06209610282271347, 7.975204641182548, 9.375083447245446, 16.0,
27, 15.896602322614648, 15.896602322614648, 0.06209610282271347, 7.975204641182548, 9.375083447245446, 16.0,
28, 15.896602322614648, 15.896602322614648, 0.06209610282271347, 7.975204641182548, 9.375083447245446, 16.0,
29, 14.24247020681152, 15.114458178657122, 0.5041180462232393, 7.975204641182548, 8.333407508662619, 16.0,
30, 12.17081792986349, 15.896578520638029, 0.04915934112827516, 7.975204641182548, 9.375083447245446, 16.0,
31, 8.971768523526231, 0.9968631692806923, 0.004434829637641968, 7.974570883661793, 1.4647171010807374, 9.0,
