LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 788839, 0, 85.89838991226347, 86.15384615384616, 85.806365829413,
1, 95159, 0, 80.34832928747325, 81.26984126984127, 80.01953601953602,
2, 1983743, 0, 96.76460826110755, 97.9591836734694, 96.34029665829233,
3, 65599, 0, 87.41596670680956, 91.42857142857143, 86.05042016806722,
4, 91839, 0, 93.65955639760885, 97.95918367346938, 92.1968787515006,
5, 512639, 0, 86.80594782237459, 91.42857142857143, 85.24926108374385,
6, 26239, 0, 54.636228514806206, 57.14285714285714, 53.78151260504202,
7, 62423, 0, 70.30375708587265, 74.69654528478058, 68.84033613445378,
8, 39359, 0, 72.84737925252166, 76.19047619047619, 71.70868347338936,
9, 180399, 0, 84.7661757178994, 88.65800865800865, 83.4428316781258,
10, 180399, 0, 84.7661757178994, 88.65800865800865, 83.4428316781258,
11, 956927, 0, 93.00628843310783, 97.9591836734694, 91.33849401829698,
12, 54119, 0, 70.63939343545397, 73.88167388167388, 69.53569306510484,
13, 287027, 0, 91.73850742762379, 97.47182455071581, 89.83003350593968,
14, 90199, 0, 84.76664560213159, 88.65800865800865, 83.4428316781258,
15, 129919, 0, 82.75925769133075, 97.95918367346938, 78.36734693877551,
16, 64959, 0, 82.75989470281255, 97.95918367346938, 78.36734693877551,
17, 194399, 0, 79.23850284356254, 99.04761904761905, 73.90081421169505,
18, 18559, 0, 48.27846327927151, 57.14285714285714, 45.714285714285715,
19, 18495, 0, 61.79276252268953, 84.03361344537815, 56.398398285488696,
20, 46399, 0, 77.24304403112136, 91.42857142857143, 73.14285714285715,
21, 119711, 0, 79.8367178733227, 94.49981543004799, 75.5998523440384,
22, 79807, 0, 83.82890389731895, 99.2248062015504, 79.37984496124031,
23, 241919, 0, 80.00033068919763, 100.0, 74.61139896373057,
24, 19951, 0, 71.85604731592402, 85.04983388704318, 68.03986710963454,
25, 33999, 0, 67.22886807595181, 91.42857142857143, 61.3614573346117,
26, 49879, 0, 76.6441454987737, 90.71982281284606, 72.57585825027687,
27, 99759, 0, 76.64337720573248, 90.71982281284606, 72.57585825027687,
28, 99759, 0, 76.64337720573248, 90.71982281284606, 72.57585825027687,
29, 328319, 0, 76.9927157081114, 96.2406015037594, 71.80645915306401,
30, 19951, 0, 71.85604731592402, 85.04983388704318, 68.03986710963454,
31, 2319, 0, 77.27468736524364, 91.42857142857143, 73.14285714285715,
32, 49879, 0, 76.6441454987737, 90.71982281284606, 72.57585825027687,
33, 79807, 0, 83.82890389731895, 99.2248062015504, 79.37984496124031,
34, 109735, 0, 78.3852007108033, 92.78163696768348, 74.22530957414678,
35, 408239, 0, 78.36753890315651, 97.95918367346938, 73.08871735222586,
36, 29927, 0, 63.87097492788006, 75.59985234403838, 60.479881875230724,
37, 45559, 0, 66.8938968726058, 90.97370291400142, 61.05617645234995,
38, 49879, 0, 76.6441454987737, 90.71982281284606, 72.57585825027687,
39, 193951, 0, 81.30713427618316, 96.2406015037594, 76.99248120300751,
40, 122495, 0, 80.4604269562023, 95.23809523809523, 76.1904761904762,
41, 496799, 0, 79.50326562079002, 99.37888198757763, 74.14797412544654,
42, 30623, 0, 64.36991803546354, 76.19047619047619, 60.95238095238095,
43, 91119, 0, 66.89316273486425, 90.97370291400142, 61.05617645234995,
44, 102079, 0, 77.24213599271152, 91.42857142857143, 73.14285714285714,
45, 113049, 0, 54.95198247367661, 95.32402434658074, 47.66201217329037,
46, 45899, 0, 54.089776828834324, 93.82716049382717, 46.91358024691358,
47, 168359, 0, 40.729291912774826, 99.37888198757763, 33.57394661742488,
48, 17849, 0, 43.505705268269, 75.46485260770976, 37.73242630385488,
49, 30149, 0, 18.195344076799515, 90.97370291400142, 14.11660907286229,
50, 59499, 0, 52.20479896020662, 90.5578231292517, 45.27891156462585,
51, 166599, 0, 55.93310884218993, 97.0262390670554, 48.5131195335277,
52, 83299, 0, 55.93344457916662, 97.0262390670554, 48.5131195335277,
53, 245951, 0, 40.14736965609294, 97.95918367346938, 33.09431880860452,
54, 23799, 0, 48.94323290894575, 84.89795918367348, 42.44897959183674,
55, 30149, 0, 18.195344076799515, 90.97370291400142, 14.11660907286229,
56, 59499, 0, 52.20479896020662, 90.5578231292517, 45.27891156462585,
57, 229103, 0, 2.660479389286956, 98.43730773963333, 1.9687461547926666,
