LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 29987, 0, 8.823823656917998, 50.0, 8.823529411764708,
1, 78659, 0, 1.0816069998347297, 1.5547902960526316, 1.0815932494279177,
2, 103193, 0, 82.05207717577743, 100.0, 82.05128205128204,
3, 18619, 0, 33.68601965733928, 100.0, 33.68421052631578,
4, 18619, 0, 33.68601965733928, 100.0, 33.68421052631578,
5, 176363, 0, 89.28403349908994, 99.04891304347827, 89.28352725045929,
6, 24891, 0, 50.395725362580855, 100.0, 50.39370078740157,
7, 24891, 0, 50.395725362580855, 100.0, 50.39370078740157,
8, 16613, 0, 1.327273821705893, 1.4723557692307692, 1.3271939328277356,
9, 19863, 0, 63.15259527765192, 94.23076923076923, 63.14941602899717,
10, 80189, 0, 91.04490640860966, 96.02272727272727, 91.04377104377105,
11, 19863, 0, 63.15259527765192, 94.23076923076923, 63.14941602899717,
12, 19863, 0, 63.15259527765192, 94.23076923076923, 63.14941602899717,
13, 13207, 0, 47.48996744150829, 94.23076923076923, 47.48637189582071,
14, 106919, 0, 91.04462256474527, 96.02272727272727, 91.04377104377105,
15, 19863, 0, 63.15259527765192, 94.23076923076923, 63.14941602899717,
16, 106919, 0, 91.04462256474527, 96.02272727272727, 91.04377104377105,
17, 19863, 0, 63.15259527765192, 94.23076923076923, 63.14941602899717,
18, 19863, 0, 63.15259527765192, 94.23076923076923, 63.14941602899717,
19, 106919, 0, 91.04462256474527, 96.02272727272727, 91.04377104377105,
20, 19863, 0, 63.15259527765192, 94.23076923076923, 63.14941602899717,
21, 29159, 0, 72.59508213587571, 76.5625, 72.5925925925926,
22, 12223, 0, 51.31309825738362, 76.5625, 51.30890052356021,
23, 28403, 0, 54.75477942470866, 56.25, 54.752851711026615,
24, 28403, 0, 54.75477942470866, 56.25, 54.752851711026615,
25, 20415, 0, 61.445015919666915, 76.5625, 61.442006269592476,
26, 14201, 0, 73.00894303218084, 75.0, 73.00380228136882,
27, 14201, 0, 73.00894303218084, 75.0, 73.00380228136882,
28, 14201, 0, 73.00894303218084, 75.0, 73.00380228136882,
29, 20415, 0, 61.445015919666915, 76.5625, 61.442006269592476,
30, 14201, 0, 74.5299626786846, 76.5625, 74.52471482889734,
31, 9341, 0, 0.21678621132641046, 0.2197265625, 0.2167630057803468,
