LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 29915.0, 338688, 1.0, 29893.0, 169344, 26.0, 29955.0, 426496, -18875.0, -1.0, 150528, -6292.0, -1.0, 864, 29987.0, 36258.0, 401408,
1, 1.0, 78537.0, 3484800, 1.0, 78534.0, 54720, 287.0, 78596.0, 36420, -44040.0, -1.0, 401408, -6292.0, -1.0, 288, 78659.0, 78848.0, 12100,
2, 1.0, 103074.0, 5419008, 1.0, 103131.0, 5419008, 575.0, 103193.0, 620928, -81789.0, -1.0, 802816, -12583.0, -1.0, 110592, 103193.0, 112600.0, 602112,
3, 1.0, 18557.0, 401408, 1.0, 18557.0, 401408, 63.0, 18619.0, 413952, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 18619.0, 24890.0, 401408,
4, 1.0, 18557.0, 401408, 1.0, 18557.0, 401408, 63.0, 18619.0, 413952, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 18619.0, 24890.0, 401408,
5, 1.0, 176273.0, 10077696, 1.0, 176301.0, 10174464, 1151.0, 176363.0, 577536, -44040.0, -1.0, 401408, -25166.0, -1.0, 221184, 176363.0, 185110.0, 559872,
6, 1.0, 24829.0, 802816, 1.0, 24829.0, 802816, 127.0, 24891.0, 413952, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 24891.0, 31162.0, 401408,
7, 1.0, 24829.0, 802816, 1.0, 24829.0, 802816, 127.0, 24891.0, 413952, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 24891.0, 31162.0, 401408,
8, 1.0, 16118.0, 903168, 1.0, 16488.0, 14976, 1151.0, 16550.0, 2448, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 16613.0, 16625.0, 784,
9, 1.0, 19753.0, 802816, 1.0, 19801.0, 851968, 255.0, 19863.0, 207360, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 19863.0, 22998.0, 200704,
10, 1.0, 80099.0, 4672512, 1.0, 80127.0, 4866048, 2303.0, 80189.0, 134016, -25166.0, -1.0, 200704, -50332.0, -1.0, 442368, 80189.0, 82216.0, 129792,
11, 1.0, 19753.0, 802816, 1.0, 19801.0, 851968, 255.0, 19863.0, 207360, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 19863.0, 22998.0, 200704,
12, 1.0, 19753.0, 802816, 1.0, 19801.0, 851968, 255.0, 19863.0, 207360, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 19863.0, 22998.0, 200704,
13, 1.0, 13097.0, 401408, 1.0, 13145.0, 425984, 127.0, 13207.0, 207360, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 13207.0, 16342.0, 200704,
14, 1.0, 106829.0, 6230016, 1.0, 106857.0, 6488064, 2303.0, 106919.0, 178688, -25166.0, -1.0, 200704, -62914.0, -1.0, 589824, 106919.0, 109622.0, 173056,
15, 1.0, 19753.0, 802816, 1.0, 19801.0, 851968, 255.0, 19863.0, 207360, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 19863.0, 22998.0, 200704,
16, 1.0, 106829.0, 6230016, 1.0, 106857.0, 6488064, 2303.0, 106919.0, 178688, -25166.0, -1.0, 200704, -62914.0, -1.0, 589824, 106919.0, 109622.0, 173056,
17, 1.0, 19753.0, 802816, 1.0, 19801.0, 851968, 255.0, 19863.0, 207360, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 19863.0, 22998.0, 200704,
18, 1.0, 19753.0, 802816, 1.0, 19801.0, 851968, 255.0, 19863.0, 207360, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 19863.0, 22998.0, 200704,
19, 1.0, 106829.0, 6230016, 1.0, 106857.0, 6488064, 2303.0, 106919.0, 178688, -25166.0, -1.0, 200704, -62914.0, -1.0, 589824, 106919.0, 109622.0, 173056,
20, 1.0, 19753.0, 802816, 1.0, 19801.0, 851968, 255.0, 19863.0, 207360, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 19863.0, 22998.0, 200704,
21, 1.0, 28268.0, 1354752, 1.0, 29097.0, 1769472, 2303.0, 29159.0, 39168, -25166.0, -1.0, 200704, -50332.0, -1.0, 442368, 29159.0, 29746.0, 37632,
22, 1.0, 12101.0, 401408, 1.0, 12161.0, 524288, 255.0, 12223.0, 104448, -6292.0, -1.0, 50176, -18875.0, -1.0, 131072, 12223.0, 13790.0, 100352,
