LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 34887, 0, 30.33794823286611, 100.0, 30.337078651685395,
1, 132649, 0, 2.5655112364209303, 3.117785290237467, 2.56549189596683,
2, 375143, 0, 90.2823723220212, 100.0, 90.28213166144201,
3, 49391, 0, 50.79467919256545, 100.0, 50.79365079365079,
4, 49391, 0, 50.79467919256545, 100.0, 50.79365079365079,
5, 670127, 0, 93.99054209127523, 99.04891304347827, 93.99040183367953,
6, 74479, 0, 67.3693255817076, 100.0, 67.36842105263156,
7, 74479, 0, 67.3693255817076, 100.0, 67.36842105263156,
8, 30349, 0, 2.9061913077860884, 3.0625, 2.9060955518945635,
9, 63599, 0, 78.89432223777104, 98.0, 78.8930817610063,
10, 312311, 0, 93.50679290835097, 96.02272727272727, 93.5064935064935,
11, 63599, 0, 78.89432223777104, 98.0, 78.8930817610063,
12, 63599, 0, 78.89432223777104, 98.0, 78.8930817610063,
13, 37999, 0, 66.02279007342298, 98.0, 66.02105263157894,
14, 416415, 0, 93.50671805770685, 96.02272727272727, 93.50649350649351,
15, 63599, 0, 78.89432223777104, 98.0, 78.8930817610063,
16, 416415, 0, 93.50671805770685, 96.02272727272727, 93.50649350649351,
17, 63599, 0, 78.89432223777104, 98.0, 78.8930817610063,
18, 63599, 0, 78.89432223777104, 98.0, 78.8930817610063,
19, 416415, 0, 93.50671805770685, 96.02272727272727, 93.50649350649351,
20, 63599, 0, 78.89432223777104, 98.0, 78.8930817610063,
21, 99371, 0, 85.20795805617333, 87.5, 85.20710059171597,
22, 35615, 0, 70.44222939772568, 87.5, 70.44025157232706,
23, 70049, 0, 88.80640694371083, 90.0, 88.8051391862955,
24, 70049, 0, 88.80640694371083, 90.0, 88.8051391862955,
25, 64287, 0, 78.04999455566444, 87.5, 78.04878048780488,
26, 46699, 0, 88.80704083599221, 90.0, 88.8051391862955,
27, 46699, 0, 88.80704083599221, 90.0, 88.8051391862955,
28, 46699, 0, 88.80704083599221, 90.0, 88.8051391862955,
29, 64287, 0, 78.04999455566444, 87.5, 78.04878048780488,
30, 56039, 0, 75.54738664144614, 76.5625, 75.54603854389721,
31, 9277, 0, 0.873127088498437, 0.87890625, 0.8730329812459583,
