LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 113219, 0, 56.979835539971205, 57.14285714285715, 56.92051139521958,
1, 291263, 0, 7.121693158024583, 7.142857142857142, 7.114048187387557,
2, 2131583, 0, 96.84746031470507, 97.9591836734694, 96.45211930926217,
3, 190319, 0, 80.34790711034282, 81.26984126984127, 80.01953601953602,
4, 190319, 0, 80.34790711034282, 81.26984126984127, 80.01953601953602,
5, 3967487, 0, 96.76458387171239, 97.9591836734694, 96.34029665829233,
6, 348919, 0, 87.65205295976048, 88.65800865800865, 87.2940392940393,
7, 348919, 0, 87.65205295976048, 88.65800865800865, 87.2940392940393,
8, 78719, 0, 6.829355047701317, 7.142857142857142, 6.722689075630252,
9, 342759, 0, 89.22731909786954, 93.3242196400091, 87.83455966118505,
10, 1913855, 0, 93.0062398367991, 97.9591836734694, 91.33849401829698,
11, 342759, 0, 89.22731909786954, 93.3242196400091, 87.83455966118505,
12, 342759, 0, 89.22731909786954, 93.3242196400091, 87.83455966118505,
13, 171379, 0, 89.22757941949325, 93.3242196400091, 87.83455966118505,
14, 2597375, 0, 91.37453885447533, 96.2406015037594, 89.73606429867772,
15, 342759, 0, 89.22731909786954, 93.3242196400091, 87.83455966118505,
16, 2597375, 0, 91.37453885447533, 96.2406015037594, 89.73606429867772,
17, 342759, 0, 89.22731909786954, 93.3242196400091, 87.83455966118505,
18, 342759, 0, 89.22731909786954, 93.3242196400091, 87.83455966118505,
19, 2597375, 0, 91.37453885447533, 96.2406015037594, 89.73606429867772,
20, 342759, 0, 89.22731909786954, 93.3242196400091, 87.83455966118505,
21, 623615, 0, 82.75875339752892, 97.9591836734694, 78.36734693877551,
22, 188847, 0, 80.97419251210415, 95.84649584649584, 76.67719667719668,
23, 483839, 0, 78.36750890866, 97.9591836734694, 73.08871735222586,
24, 483839, 0, 78.36750890866, 97.9591836734694, 73.08871735222586,
25, 369111, 0, 82.8570989937083, 98.07548412199574, 78.46038729759661,
26, 345599, 0, 73.14306878368117, 91.42857142857143, 68.2161361954108,
27, 345599, 0, 73.14306878368117, 91.42857142857143, 68.2161361954108,
28, 345599, 0, 73.14306878368117, 91.42857142857143, 68.2161361954108,
29, 369111, 0, 82.8570989937083, 98.07548412199574, 78.46038729759661,
30, 456959, 0, 56.470711814407856, 97.9591836734694, 48.9795918367347,
31, 34559, 0, 1.4286127657463634, 7.142857142857142, 1.1083743842364533,
