LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 113039, 0, 23.969638797229276, 67.4140127388535, 19.791269794892774,
1, 535424, 0, 1.6271216830026296, 96.0, 1.2307692307692308,
2, 153231, 0, 41.91402522988168, 79.89808917197452, 36.26579934047071,
3, 268626, 0, 1.6810882044180384, 99.18383483417527, 1.27158762607917,
4, 116807, 0, 54.98410198018954, 79.89808917197452, 49.88758738542799,
5, 499611, 0, 1.6809237586842563, 99.17430325932925, 1.271465426401657,
6, 204413, 0, 62.83874313277531, 91.31210191082802, 57.01438558334628,
7, 136879, 0, 1.6495737110878952, 97.32413793103449, 1.2477453580901858,
8, 87919, 0, 73.05051240346228, 89.60000000000001, 68.88168168168168,
9, 232695, 0, 1.6733320440920518, 98.72616632860041, 1.2657200811359026,
10, 163279, 0, 78.66936960662424, 96.49230769230769, 74.18027258027257,
11, 68439, 0, 1.6495857625038355, 97.32413793103449, 1.2477453580901858,
12, 74099, 0, 86.67496187532895, 96.49230769230769, 83.87786339297375,
13, 109031, 0, 1.5214755436527225, 89.76623376623377, 1.150849150849151,
14, 148199, 0, 86.67437702008786, 96.49230769230769, 83.87786339297375,
15, 109031, 0, 1.5214755436527225, 89.76623376623377, 1.150849150849151,
16, 148199, 0, 86.67437702008786, 96.49230769230769, 83.87786339297375,
17, 109031, 0, 1.5214755436527225, 89.76623376623377, 1.150849150849151,
18, 148199, 0, 86.67437702008786, 96.49230769230769, 83.87786339297375,
19, 109031, 0, 1.5214755436527225, 89.76623376623377, 1.150849150849151,
20, 148199, 0, 86.67437702008786, 96.49230769230769, 83.87786339297375,
21, 109031, 0, 1.5214755436527225, 89.76623376623377, 1.150849150849151,
22, 148199, 0, 86.67437702008786, 96.49230769230769, 83.87786339297375,
23, 40886, 0, 1.3806192828841168, 81.45454545454545, 1.0442890442890442,
24, 84395, 0, 76.1008116594585, 80.41025641025641, 74.78665083024755,
25, 27198, 0, 0.7624090006618134, 44.980477223427336, 0.576672784915735,
26, 168791, 0, 76.10036080122755, 80.41025641025641, 74.78665083024755,
