LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 51869, 0, 53.581498582968635, 99.50657894736842, 53.580465587044536,
1, 9309, 0, 33.68782898270491, 100.0, 33.68421052631578,
2, 96875, 0, 81.27174193548387, 99.04891304347827, 81.27090301003344,
3, 4133, 0, 56.907815146382774, 94.23076923076923, 56.89404934687954,
4, 8267, 0, 42.67569856054191, 70.67307692307693, 42.670537010159656,
5, 21779, 0, 83.80550071169475, 96.02272727272727, 83.80165289256198,
6, 4133, 0, 14.226953786595693, 23.557692307692307, 14.223512336719885,
7, 4733, 0, 38.03084724276358, 50.0, 38.02281368821293,
8, 4133, 0, 28.453907573191387, 47.11538461538461, 28.44702467343977,
9, 9931, 0, 63.15577484644044, 94.23076923076923, 63.14941602899717,
10, 9931, 0, 63.15577484644044, 94.23076923076923, 63.14941602899717,
11, 42173, 0, 86.55775021933465, 96.02272727272727, 86.55569782330346,
12, 4965, 0, 31.58106747230614, 47.11538461538461, 31.574708014498587,
13, 16667, 0, 64.79870402591948, 75.0, 64.79481641468684,
14, 4965, 0, 63.16213494461228, 94.23076923076923, 63.14941602899717,
15, 7271, 0, 60.65190482739651, 76.5625, 60.64356435643564,
16, 4847, 0, 45.49205694243862, 57.421875, 45.48267326732673,
17, 11879, 0, 53.18629514268878, 60.9375, 53.18181818181819,
18, 2423, 0, 15.16714816343376, 19.140625, 15.16089108910891,
19, 1051, 0, 44.600380589914366, 58.59375, 44.55798479087453,
20, 2423, 0, 60.66859265373504, 76.5625, 60.64356435643564,
21, 7655, 0, 51.208360548661005, 63.802083333333336, 51.20167189132706,
22, 5103, 0, 53.77229080932785, 66.9921875, 53.76175548589342,
23, 13607, 0, 58.337620342470785, 65.625, 58.333333333333336,
24, 2551, 0, 23.049784398275186, 28.7109375, 23.04075235109718,
25, 1451, 0, 64.6106133700896, 78.125, 64.56611570247934,
26, 2551, 0, 61.46609172873383, 76.5625, 61.442006269592476,
27, 5103, 0, 61.45404663923183, 76.5625, 61.442006269592476,
28, 5103, 0, 61.45404663923183, 76.5625, 61.442006269592476,
29, 15335, 0, 67.6100423866971, 75.0, 67.6056338028169,
30, 2551, 0, 23.049784398275186, 28.7109375, 23.04075235109718,
31, 599, 0, 12.270450751252087, 76.5625, 12.25,
32, 2551, 0, 61.46609172873383, 76.5625, 61.442006269592476,
33, 5103, 0, 53.77229080932785, 66.9921875, 53.76175548589342,
34, 7655, 0, 46.0875244937949, 57.421875, 46.08150470219436,
35, 21329, 0, 61.52187163017488, 67.5, 61.518987341772146,
36, 2551, 0, 30.733045864366915, 38.28125, 30.721003134796238,
37, 1851, 0, 67.53106428957321, 78.125, 67.49460043196545,
38, 2551, 0, 61.46609172873383, 76.5625, 61.442006269592476,
39, 10463, 0, 61.81783427315302, 76.5625, 61.81192660550459,
40, 7847, 0, 51.51650312221231, 63.802083333333336, 51.50993883792049,
41, 23489, 0, 68.96845331857465, 75.0, 68.96551724137932,
42, 2615, 0, 30.91778202676864, 38.28125, 30.905963302752294,
43, 3703, 0, 67.51282743721308, 78.125, 67.49460043196545,
44, 5231, 0, 61.82374307015867, 76.5625, 61.81192660550459,
45, 3831, 0, 66.5100495954059, 76.5625, 66.49269311064718,
46, 1973, 0, 51.61080841358338, 63.802083333333336, 51.58466312056738,
47, 7829, 0, 35.92412824115468, 39.0625, 35.91954022988506,
48, 957, 0, 33.28108672936259, 38.28125, 33.24634655532359,
49, 1851, 0, 12.155591572123177, 14.0625, 12.14902807775378,
50, 1915, 0, 66.52741514360314, 76.5625, 66.49269311064718,
51, 5747, 0, 66.50426309378807, 76.5625, 66.49269311064718,
52, 2873, 0, 66.5158371040724, 76.5625, 66.49269311064718,
53, 11123, 0, 36.41104018699991, 39.0625, 36.407766990291265,
54, 957, 0, 49.921630094043884, 57.421875, 49.86951983298539,
55, 1851, 0, 12.155591572123177, 14.0625, 12.14902807775378,
56, 1915, 0, 66.52741514360314, 76.5625, 66.49269311064718,
57, 18399, 0, 1.3587694983423013, 1.52587890625, 1.358695652173913,
