LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 6.0, 49298.0, 338688, 33.0, 49356.0, 338688, 63.0, 49391.0, 401408, -18875.0, -1.0, 150528, -6292.0, -1.0, 864, 49391.0, 61934.0, 401408,
1, 1.0, 323982.0, 3484800, 33.0, 324014.0, 109152, 63.0, 324016.0, 108900, -44040.0, -1.0, 401408, -6292.0, -1.0, 288, 324044.0, 327447.0, 108900,
2, 1.0, 61810.0, 401408, 33.0, 61905.0, 802816, 63.0, 61935.0, 802816, -44040.0, -1.0, 401408, -6292.0, -1.0, 2048, 61935.0, 87022.0, 802816,
3, 1.0, 166947.0, 1806336, 33.0, 167549.0, 56448, 63.0, 167579.0, 56448, -81789.0, -1.0, 802816, -6292.0, -1.0, 576, 167579.0, 169342.0, 56448,
4, 1.0, 43322.0, 200704, 33.0, 43481.0, 802816, 63.0, 43511.0, 802816, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 43511.0, 68598.0, 802816,
5, 1.0, 314577.0, 3359232, 33.0, 314609.0, 105984, 63.0, 314611.0, 104976, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 314639.0, 317919.0, 104976,
6, 1.0, 86834.0, 401408, 33.0, 86993.0, 1605632, 63.0, 87023.0, 1605632, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 56895.0, 104431.0, 1605663,
7, 1.0, 84297.0, 903168, 33.0, 85469.0, 28800, 63.0, 85483.0, 28224, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 85499.0, 86380.0, 28224,
8, 1.0, 34682.0, 100352, 33.0, 34969.0, 819200, 63.0, 34983.0, 802816, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 34999.0, 60086.0, 802816,
9, 1.0, 150417.0, 1557504, 33.0, 150449.0, 50688, 63.0, 150451.0, 48672, -25166.0, -1.0, 200704, -6292.0, -1.0, 2304, 150479.0, 151999.0, 48672,
10, 1.0, 69682.0, 200704, 33.0, 69969.0, 1638400, 63.0, 69983.0, 1605632, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 44863.0, 87407.0, 1605663,
11, 1.0, 45537.0, 451584, 33.0, 47849.0, 16128, 63.0, 47851.0, 14112, -25166.0, -1.0, 200704, -6292.0, -1.0, 2304, 47879.0, 48319.0, 14112,
12, 1.0, 33362.0, 50176, 33.0, 33905.0, 917504, 63.0, 33907.0, 802816, -6292.0, -1.0, 50176, -18875.0, -1.0, 131072, 33935.0, 59022.0, 802816,
13, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 68399.0, 69046.0, 20736,
14, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 38847.0, 85279.0, 1605663,
15, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 68399.0, 69046.0, 20736,
16, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 38847.0, 85279.0, 1605663,
17, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 68399.0, 69046.0, 20736,
18, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 38847.0, 85279.0, 1605663,
19, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 68399.0, 69046.0, 20736,
20, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 38847.0, 85279.0, 1605663,
21, 1.0, 68337.0, 663552, 33.0, 68369.0, 23040, 63.0, 68383.0, 20736, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 68399.0, 69046.0, 20736,
22, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 1605632, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 38847.0, 85279.0, 1605663,
23, 1.0, 27297.0, 225792, 33.0, 27329.0, 9216, 63.0, 27344.0, 7056, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 27359.0, 27579.0, 7056,
24, 1.0, 34690.0, 25088, 33.0, 35745.0, 1048576, 63.0, 35760.0, 802816, -6292.0, -1.0, 25088, -56623.0, -1.0, 524288, 35775.0, 60862.0, 802816,
25, 1.0, 27297.0, 82944, 33.0, 27329.0, 9216, 63.0, 27336.0, 2592, -6292.0, -1.0, 50176, -6292.0, -1.0, 9216, 27359.0, 27439.0, 2592,
26, 1.0, 70466.0, 50176, 33.0, 71521.0, 2097152, 63.0, 71536.0, 1605632, -6292.0, -1.0, 50176, -106954.0, -1.0, 1048576, 35839.0, 88959.0, 1605663,
