LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 138.25884181888847, 0.7312864360668481, 60.1943256898562, 7.974993377483444, 1.4952320406865862, 256.0,
1, 51.44937195590874, 1.0499871827736478, 51.44937195590874, 7.975204641182548, 0.6509853782581055, 256.0,
2, 152.0702580353101, 10.012856496152105, 152.0702580353101, 7.975204641182548, 8.78900103313995, 251.55300988319857,
3, 97.17753389283409, 7.9328599096191095, 32.392511297611364, 7.974993377483444, 1.9529561347743165, 256.0,
4, 97.17753389283409, 11.899289864428663, 48.588766946417046, 7.974993377483444, 2.9294342021614748, 256.0,
5, 101.2769204092249, 19.176694988728975, 60.015952835096236, 5.981403480886911, 8.78900103313995, 256.0,
6, 97.17753389283409, 1.9832149774047774, 8.098127824402841, 7.974993377483444, 0.4882390336935791, 256.0,
7, 85.87402161759225, 4.770778978755125, 13.739843458814759, 1.9936427209154481, 2.0343293070565798, 256.0,
8, 97.17753389283409, 3.9664299548095547, 16.196255648805682, 7.974993377483444, 0.9764780673871583, 256.0,
9, 129.57004519044546, 21.154293092317623, 64.78502259522273, 7.975204641182548, 5.207883026064844, 256.0,
10, 129.57004519044546, 21.154293092317623, 64.78502259522273, 7.975204641182548, 5.207883026064844, 256.0,
11, 108.02496878901373, 30.681647940074907, 90.02080732417811, 7.975204641182548, 8.78900103313995, 256.0,
12, 129.57004519044546, 5.288573273079406, 16.196255648805682, 7.975204641182548, 1.301970756516211, 256.0,
13, 85.85802124091671, 14.309670206819453, 41.211850195640025, 3.9872854418308963, 6.103472939680521, 256.0,
14, 129.57004519044546, 10.577146546158811, 32.392511297611364, 7.975204641182548, 2.603941513032422, 256.0,
15, 48.92355694227769, 47.92511700468019, 39.13884555382215, 7.476754351108639, 7.324167527616626, 256.0,
16, 48.92355694227769, 23.962558502340094, 19.569422776911075, 7.476754351108639, 7.323585505403687, 256.0,
17, 34.189612530915085, 49.38499587798846, 32.92333058532564, 2.9904640813731724, 9.521165562913907, 256.0,
18, 48.92355694227769, 3.9937597503900157, 3.2615704628185127, 7.476754351108639, 1.2205975842339478, 250.88,
19, 23.108030040439054, 11.091854419410746, 5.545927209705373, 0.49841068022886204, 3.0514939605848697, 252.6315789473684,
20, 48.92355694227769, 15.975039001560063, 13.04628185127405, 7.476754351108639, 4.882390336935791, 256.0,
21, 52.1851274050962, 42.600104004160166, 32.61570462818513, 7.975204641182548, 6.510371135659223, 256.0,
22, 52.1851274050962, 29.820072802912115, 22.83099323972959, 7.975204641182548, 9.113795295613478, 255.25581395348837,
23, 39.8878812860676, 62.04781533388294, 35.45589447650453, 3.4888747616020344, 8.972105221330366, 256.0,
24, 52.1851274050962, 6.390015600624025, 4.892355694227769, 7.975204641182548, 1.9529561347743165, 254.27027027027026,
25, 23.103581055063536, 14.786291875240662, 7.393145937620331, 0.7476160203432931, 6.102987921169739, 256.0,
26, 52.1851274050962, 17.04004160166407, 13.04628185127405, 7.975204641182548, 5.207883026064844, 256.0,
27, 52.1851274050962, 34.08008320332814, 26.0925637025481, 7.975204641182548, 5.2082969085273785, 256.0,
28, 52.1851274050962, 34.08008320332814, 26.0925637025481, 7.975204641182548, 5.2082969085273785, 256.0,
29, 36.466915805671576, 64.83007254341614, 40.51879533963508, 3.9872854418308963, 9.375083447245446, 256.0,
30, 52.1851274050962, 6.390015600624025, 4.892355694227769, 7.975204641182548, 1.9529561347743165, 254.27027027027026,
31, 4.894901144640999, 1.5983350676378771, 13.053069719042664, 0.7476160203432931, 0.24411951684678956, 256.0,
32, 52.1851274050962, 17.04004160166407, 13.04628185127405, 7.975204641182548, 5.207883026064844, 256.0,
33, 52.1851274050962, 29.820072802912115, 22.83099323972959, 7.975204641182548, 9.113795295613478, 255.25581395348837,
34, 52.1851274050962, 38.34009360374415, 29.354134165366613, 7.975204641182548, 5.8593340220933, 255.420814479638,
35, 34.183350123637695, 34.183350123637695, 22.78890008242513, 4.485696122059759, 9.887626162282444, 256.0,
36, 52.1851274050962, 8.520020800832034, 6.523140925637025, 7.975204641182548, 2.603941513032422, 256.0,
37, 23.101357204735777, 14.784868611030898, 7.392434305515449, 0.9968213604577241, 8.137317228226319, 256.0,
38, 52.1851274050962, 17.04004160166407, 13.04628185127405, 7.975204641182548, 5.207883026064844, 256.0,
39, 35.87105719237435, 46.85199306759099, 52.176083188908144, 8.224429786219503, 7.161218543046358, 256.0,
40, 35.87105719237435, 29.28249566724437, 32.61005199306759, 8.224429786219503, 6.7138202336485735, 255.65217391304347,
41, 37.98150013737522, 42.2016668193058, 25.32100009158348, 4.98410680228862, 9.155209409520783, 256.0,
42, 35.87105719237435, 5.856499133448874, 6.522010398613518, 8.224429786219503, 2.6853146853146854, 254.27027027027026,
43, 23.101357204735777, 29.569737222061796, 14.784868611030898, 0.9968213604577241, 8.137963919574029, 256.0,
44, 35.87105719237435, 23.425996533795495, 26.088041594454072, 8.224429786219503, 5.371056186918858, 256.0,
45, 12.50935869898742, 65.35501687634243, 15.396133783369132, 6.479338842975206, 8.46348247635699, 256.0,
46, 10.666121112929623, 34.828150572831426, 9.623567921440262, 4.143038779402416, 6.764682508145911, 255.65217391304347,
47, 7.586134232430724, 48.55125908755663, 5.057422821620483, 1.246026700572155, 9.155209409520783, 255.31914893617022,
48, 12.50935869898742, 8.169377109542804, 1.9245167229211415, 6.479338842975206, 4.231404958677686, 250.88,
