LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 144779, 0, 19.196283646108895, 76.18472450657895, 15.381143118047483,
1, 12445, 0, 25.198875050220973, 100.0, 20.189274447949522,
2, 158147, 0, 49.78406166414791, 99.04891304347827, 42.73571079628725,
3, 9905, 0, 23.74558303886926, 94.23076923076923, 19.024508614413975,
4, 11153, 0, 31.632744553035057, 94.23076923076923, 25.92021159356403,
5, 48971, 0, 37.27103796124237, 92.59334415584416, 31.107475201963393,
6, 8033, 0, 7.319805801070584, 94.23076923076923, 5.60480411781527,
7, 13985, 0, 12.870933142652841, 89.28571428571429, 10.025062656641605,
8, 8657, 0, 13.584382580570637, 94.23076923076923, 10.58029689608637,
9, 16535, 0, 37.93166011490777, 94.23076923076923, 31.65758126388048,
10, 16535, 0, 37.93166011490777, 94.23076923076923, 31.65758126388048,
11, 75635, 0, 48.26337013287499, 96.02272727272727, 41.43003064351379,
12, 11543, 0, 13.583990297149787, 94.23076923076923, 10.58029689608637,
13, 33461, 0, 32.276381459011986, 96.15384615384616, 26.44919550363677,
14, 13207, 0, 23.744983720754146, 94.23076923076923, 19.024508614413975,
15, 12223, 0, 36.079522212222855, 71.77734375, 30.969101123595504,
16, 9151, 0, 24.09572724292427, 71.77734375, 19.7439111747851,
17, 16715, 0, 37.7983846844152, 72.32142857142857, 32.630926557173844,
18, 6591, 0, 5.575785161583978, 71.77734375, 4.2692843866171,
19, 3331, 0, 14.072350645451817, 69.75446428571429, 11.123635500711913,
20, 8127, 0, 18.087855297157624, 71.77734375, 14.491324921135645,
21, 11199, 0, 35.00312527904277, 76.5625, 29.66101694915254,
22, 9663, 0, 28.396978164131223, 76.5625, 23.493150684931507,
23, 19871, 0, 39.94766242262594, 73.828125, 34.669811320754725,
24, 6847, 0, 8.5877026434935, 76.5625, 6.633574007220217,
25, 5079, 0, 18.45835794447726, 73.2421875, 14.787066246056781,
26, 8127, 0, 19.29371231696813, 76.5625, 15.457413249211355,
27, 10175, 0, 30.82063882063882, 76.5625, 25.72178477690289,
28, 10175, 0, 30.82063882063882, 76.5625, 25.72178477690289,
29, 24083, 0, 43.051114894323796, 75.0, 37.721021611001966,
30, 6847, 0, 8.5877026434935, 76.5625, 6.633574007220217,
31, 1015, 0, 7.241379310344827, 28.7109375, 5.796529968454259,
32, 8127, 0, 19.29371231696813, 76.5625, 15.457413249211355,
33, 9663, 0, 28.396978164131223, 76.5625, 23.493150684931507,
34, 10687, 0, 33.012070740151586, 76.5625, 27.770780856423173,
35, 30113, 0, 43.57586424467838, 72.32142857142857, 38.50013203063111,
36, 7103, 0, 11.037589750809516, 76.5625, 8.596491228070176,
37, 6603, 0, 18.930789035286992, 75.1201923076923, 15.16622179082747,
38, 8127, 0, 19.29371231696813, 76.5625, 15.457413249211355,
39, 16055, 0, 40.28651510432887, 70.18229166666666, 35.29796987557302,
40, 12599, 0, 32.085879831732676, 70.18229166666666, 27.189265536723163,
41, 35189, 0, 46.0371138708119, 73.36956521739131, 40.97427725927612,
42, 7991, 0, 10.117632336378426, 70.18229166666666, 7.880116959064328,
43, 8267, 0, 30.24071610015725, 75.1201923076923, 25.23722996163941,
44, 11447, 0, 28.251943740718094, 70.18229166666666, 23.57830271216098,
45, 5797, 0, 43.95376919096084, 76.5625, 38.50687622789784,
46, 3149, 0, 32.336654493489995, 70.71397569444444, 27.39524482109228,
47, 11729, 0, 23.979026344956946, 38.213315217391305, 21.34076940587298,
48, 2885, 0, 11.039861351819757, 76.5625, 8.596491228070176,
49, 4133, 0, 5.443987418340189, 13.521634615384615, 4.5427013930950935,
50, 4133, 0, 30.825066537624004, 76.5625, 25.72178477690289,
51, 7461, 0, 51.22637716123844, 76.5625, 46.15384615384615,
52, 4965, 0, 38.48942598187311, 76.5625, 33.03370786516854,
53, 15497, 0, 26.134090469123056, 39.0625, 23.54788069073783,
54, 3093, 0, 15.446168768186228, 76.5625, 12.209302325581394,
55, 4133, 0, 5.443987418340189, 13.521634615384615, 4.5427013930950935,
56, 4133, 0, 30.825066537624004, 76.5625, 25.72178477690289,
57, 19039, 0, 1.313094175114239, 1.5625, 1.2470071827613727,
