LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 144336.0, 1778700, 65.0, 144672.0, 1787520, 127.0, 144719.0, 2323200, -18875.0, -1.0, 150528, -6292.0, -1.0, 9408, 65151.0, 148311.0, 2323263,
1, 1.0, 12256.0, 200704, 65.0, 12383.0, 200704, 127.0, 12445.0, 200704, -25166.0, -1.0, 200704, -6292.0, -1.0, 4096, 12445.0, 15580.0, 200704,
2, 1.0, 157830.0, 1679616, 65.0, 158085.0, 5087232, 127.0, 158119.0, 5038848, -25166.0, -1.0, 200704, -12583.0, -1.0, 110592, 32692.0, 171343.0, 5038911,
3, 1.0, 9716.0, 150528, 65.0, 9843.0, 159744, 127.0, 9857.0, 150528, -18875.0, -1.0, 150528, -6292.0, -1.0, 12288, 9905.0, 12256.0, 150528,
4, 1.0, 10932.0, 150528, 65.0, 11091.0, 239616, 127.0, 11105.0, 225792, -18875.0, -1.0, 150528, -6292.0, -1.0, 18432, 11153.0, 14680.0, 225792,
5, 1.0, 48718.0, 584064, 65.0, 48877.0, 1216512, 127.0, 48943.0, 1211392, -12583.0, -1.0, 75264, -12583.0, -1.0, 110592, 40831.0, 51515.0, 1211455,
6, 1.0, 7892.0, 150528, 65.0, 7971.0, 39936, 127.0, 7985.0, 37632, -18875.0, -1.0, 150528, -6292.0, -1.0, 3072, 8033.0, 8620.0, 37632,
7, 1.0, 13828.0, 230400, 65.0, 13875.0, 115200, 127.0, 13985.0, 129024, -6292.0, -1.0, 12544, -6292.0, -1.0, 12800, 13985.0, 16000.0, 129024,
8, 1.0, 8500.0, 150528, 65.0, 8595.0, 79872, 127.0, 8609.0, 75264, -18875.0, -1.0, 150528, -6292.0, -1.0, 6144, 8657.0, 9832.0, 75264,
9, 1.0, 16282.0, 200704, 65.0, 16473.0, 425984, 127.0, 16487.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 16535.0, 22806.0, 401408,
10, 1.0, 16282.0, 200704, 65.0, 16473.0, 425984, 127.0, 16487.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 16535.0, 22806.0, 401408,
11, 1.0, 75318.0, 778752, 65.0, 75573.0, 2433024, 127.0, 75607.0, 2336256, -12583.0, -1.0, 100352, -25166.0, -1.0, 221184, 32692.0, 79371.0, 2336319,
12, 1.0, 11386.0, 200704, 65.0, 11481.0, 106496, 127.0, 11495.0, 100352, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 11543.0, 13110.0, 100352,
13, 1.0, 33240.0, 460800, 65.0, 33367.0, 691200, 127.0, 33461.0, 718848, -6292.0, -1.0, 25088, -12583.0, -1.0, 76800, 33461.0, 44692.0, 718848,
14, 1.0, 13018.0, 200704, 65.0, 13145.0, 212992, 127.0, 13159.0, 200704, -25166.0, -1.0, 200704, -6292.0, -1.0, 16384, 13207.0, 16342.0, 200704,
15, 1.0, 11906.0, 94080, 65.0, 12129.0, 368640, 127.0, 12163.0, 301056, -12583.0, -1.0, 94080, -12583.0, -1.0, 92160, 12223.0, 16926.0, 301056,
16, 1.0, 8930.0, 94080, 65.0, 9057.0, 184320, 127.0, 9091.0, 150528, -12583.0, -1.0, 94080, -6292.0, -1.0, 46080, 9151.0, 11502.0, 150528,
17, 1.0, 16382.0, 124416, 65.0, 16621.0, 539136, 127.0, 16667.0, 419328, -6292.0, -1.0, 18816, -18875.0, -1.0, 179712, 16715.0, 23266.0, 419328,
18, 1.0, 6450.0, 94080, 65.0, 6497.0, 30720, 127.0, 6531.0, 25088, -12583.0, -1.0, 94080, -6292.0, -1.0, 7680, 6591.0, 6982.0, 25088,
19, 1.0, 3158.0, 40000, 65.0, 3221.0, 38400, 127.0, 3303.0, 33600, -6292.0, -1.0, 3136, -6292.0, -1.0, 19200, 3331.0, 3855.0, 33600,
20, 1.0, 7938.0, 94080, 65.0, 8033.0, 122880, 127.0, 8067.0, 100352, -12583.0, -1.0, 94080, -6292.0, -1.0, 30720, 8127.0, 9694.0, 100352,
21, 1.0, 10914.0, 100352, 65.0, 11137.0, 327680, 127.0, 11139.0, 250880, -12583.0, -1.0, 100352, -12583.0, -1.0, 81920, 11199.0, 15118.0, 250880,
22, 1.0, 9426.0, 100352, 65.0, 9601.0, 229376, 127.0, 9603.0, 175616, -12583.0, -1.0, 100352, -6292.0, -1.0, 57344, 9663.0, 12406.0, 175616,
