LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 31535, 0, 5.50820269145394, 24.617513020833336, 5.508028027492389,
1, 7461, 0, 2.6269937005763304, 23.557692307692307, 2.6266416510318953,
2, 13031, 0, 37.76187552758806, 71.19140625, 37.75897790055249,
3, 2807, 0, 5.236907730673317, 19.140625, 5.235042735042736,
4, 2807, 0, 7.855361596009975, 28.7109375, 7.852564102564102,
5, 4121, 0, 27.681388012618296, 44.01041666666667, 27.67467248908297,
6, 2807, 0, 1.3092269326683292, 4.78515625, 1.308760683760684,
7, 2729, 0, 4.122389153536094, 9.375, 4.1208791208791204,
8, 2807, 0, 2.6184538653366585, 9.5703125, 2.617521367521368,
9, 3063, 0, 12.797910545217107, 38.28125, 12.793733681462141,
10, 3063, 0, 12.797910545217107, 38.28125, 12.793733681462141,
11, 4985, 0, 45.767301905717154, 66.015625, 45.758122743682314,
12, 3063, 0, 3.1994776363042767, 9.5703125, 3.1984334203655354,
13, 3929, 0, 17.179944006108425, 28.125, 17.17557251908397,
14, 3063, 0, 6.3989552726085535, 19.140625, 6.396866840731071,
15, 989, 0, 27.869059656218404, 57.421875, 27.84090909090909,
16, 989, 0, 13.934529828109202, 28.7109375, 13.920454545454545,
17, 1373, 0, 28.76001456664239, 45.703125, 28.739082969432317,
18, 989, 0, 2.3224216380182003, 4.78515625, 2.320075757575758,
19, 909, 0, 3.2229785478547854, 7.32421875, 3.219436813186813,
20, 989, 0, 9.289686552072801, 19.140625, 9.280303030303031,
21, 1021, 0, 23.996082272282077, 47.8515625, 23.972602739726025,
22, 1021, 0, 16.797257590597454, 33.49609375, 16.78082191780822,
23, 1517, 0, 32.70435069215557, 49.21875, 32.68280632411067,
24, 1021, 0, 3.5994123408423113, 7.177734375, 3.595890410958904,
25, 1109, 0, 5.283476104598738, 9.765625, 5.278716216216217,
26, 1021, 0, 9.59843290891283, 19.140625, 9.58904109589041,
27, 1021, 0, 19.19686581782566, 38.28125, 19.17808219178082,
28, 1021, 0, 19.19686581782566, 38.28125, 19.17808219178082,
29, 1661, 0, 39.01264298615292, 56.25, 38.98916967509025,
30, 1021, 0, 3.5994123408423113, 7.177734375, 3.595890410958904,
31, 533, 0, 0.8618667917448405, 19.140625, 0.8602528089887641,
32, 1021, 0, 9.59843290891283, 19.140625, 9.58904109589041,
33, 1021, 0, 16.797257590597454, 33.49609375, 16.78082191780822,
34, 1021, 0, 21.596474045053867, 43.06640625, 21.575342465753426,
35, 3611, 0, 22.71185267238992, 31.640625, 22.705564784053156,
36, 1021, 0, 4.799216454456415, 9.5703125, 4.794520547945205,
37, 1309, 0, 5.96829640947288, 9.765625, 5.963740458015267,
38, 1021, 0, 9.59843290891283, 19.140625, 9.58904109589041,
39, 1037, 0, 38.982642237222755, 76.5625, 38.945086705202314,
40, 1037, 0, 24.364151398264223, 47.8515625, 24.340679190751445,
41, 3899, 0, 25.96819697358297, 35.15625, 25.961538461538463,
42, 1037, 0, 4.872830279652844, 9.5703125, 4.868135838150289,
43, 1309, 0, 11.93659281894576, 19.53125, 11.927480916030534,
44, 1037, 0, 19.491321118611378, 38.28125, 19.472543352601157,
45, 1341, 0, 11.875466070096943, 19.140625, 11.86661698956781,
46, 1041, 0, 6.113600204130644, 11.962890625, 6.1077330254318625,
47, 3899, 0, 4.508367530135932, 6.103515625, 4.507211538461537,
48, 1341, 0, 1.4844332587621178, 2.392578125, 1.4833271236959762,
49, 1309, 0, 1.0742933537051185, 1.7578125, 1.0734732824427482,
50, 1341, 0, 5.937733035048471, 9.5703125, 5.933308494783905,
51, 2683, 0, 8.903279910547894, 14.35546875, 8.899962742175857,
52, 1341, 0, 8.906599552572708, 14.35546875, 8.899962742175857,
53, 4475, 0, 5.656424581005586, 7.32421875, 5.655160857908847,
54, 1341, 0, 2.226649888143177, 3.5888671875, 2.2249906855439643,
55, 1309, 0, 1.0742933537051185, 1.7578125, 1.0734732824427482,
56, 1341, 0, 5.937733035048471, 9.5703125, 5.933308494783905,
57, 6135, 0, 0.25468622656886714, 0.3814697265625, 0.25464471968709257,
