LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
38, 1.0, 707.0, 100352, 1.0, 575.0, 32768, 571.0, 829.0, 13056, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 1021.0, 1069.0, 12544,
39, 1.0, 723.0, 103488, 1.0, 783.0, 135168, 587.0, 1037.0, 50688, -12583.0, -1.0, 103488, -18875.0, -1.0, 135168, 1037.0, 1232.0, 50176,
40, 1.0, 723.0, 103488, 1.0, 687.0, 84480, 587.0, 941.0, 31872, -12583.0, -1.0, 103488, -12583.0, -1.0, 84480, 1037.0, 1159.0, 31360,
41, 1.0, 3533.0, 414720, 1.0, 3453.0, 460800, 1551.0, 3707.0, 47104, -6292.0, -1.0, 31360, -50332.0, -1.0, 460800, 3899.0, 4078.0, 46080,
42, 1.0, 723.0, 103488, 1.0, 559.0, 16896, 587.0, 813.0, 6784, -12583.0, -1.0, 103488, -6292.0, -1.0, 16896, 1037.0, 1061.0, 6272,
43, 1.0, 899.0, 80000, 1.0, 927.0, 102400, 955.0, 1181.0, 13312, -6292.0, -1.0, 6272, -12583.0, -1.0, 102400, 1309.0, 1358.0, 12800,
44, 1.0, 723.0, 103488, 1.0, 655.0, 67584, 587.0, 909.0, 25600, -12583.0, -1.0, 103488, -12583.0, -1.0, 67584, 1037.0, 1134.0, 25088,
45, 1.0, 880.0, 40768, 1.0, 1087.0, 212992, 1038.0, 1341.0, 13056, -6292.0, -1.0, 40768, -25166.0, -1.0, 212992, 1341.0, 1389.0, 12544,
46, 1.0, 580.0, 26068, 1.0, 691.0, 85120, 738.0, 945.0, 8352, -6292.0, -1.0, 26068, -12583.0, -1.0, 85120, 1041.0, 1071.0, 7840,
47, 1.0, 3414.0, 72000, 1.0, 3453.0, 460800, 1670.0, 3707.0, 9024, -6292.0, -1.0, 7840, -50332.0, -1.0, 460800, 3899.0, 3930.0, 8000,
48, 1.0, 880.0, 40768, 1.0, 863.0, 26624, 1038.0, 1117.0, 2080, -6292.0, -1.0, 40768, -6292.0, -1.0, 26624, 1341.0, 1347.0, 1568,
49, 1.0, 808.0, 7200, 1.0, 927.0, 102400, 1046.0, 1181.0, 1664, -6292.0, -1.0, 1568, -12583.0, -1.0, 102400, 1309.0, 1313.0, 1152,
50, 1.0, 880.0, 40768, 1.0, 959.0, 106496, 1038.0, 1213.0, 6784, -6292.0, -1.0, 40768, -12583.0, -1.0, 106496, 1341.0, 1365.0, 6272,
51, 1.0, 2222.0, 81536, 1.0, 2301.0, 319488, 1038.0, 2555.0, 19840, -6292.0, -1.0, 40768, -37749.0, -1.0, 319488, 2683.0, 2756.0, 18816,
52, 1.0, 880.0, 40768, 1.0, 1023.0, 159744, 1038.0, 1277.0, 9920, -6292.0, -1.0, 40768, -18875.0, -1.0, 159744, 1341.0, 1377.0, 9408,
53, 1.0, 3990.0, 86400, 1.0, 4093.0, 663552, 1958.0, 4347.0, 10624, -6292.0, -1.0, 9408, -69206.0, -1.0, 663552, 4475.0, 4512.0, 9600,
54, 1.0, 880.0, 40768, 1.0, 879.0, 39936, 1038.0, 1133.0, 2864, -6292.0, -1.0, 40768, -6292.0, -1.0, 39936, 1341.0, 1350.0, 2352,
55, 1.0, 808.0, 7200, 1.0, 927.0, 102400, 1046.0, 1181.0, 1664, -6292.0, -1.0, 1568, -12583.0, -1.0, 102400, 1309.0, 1313.0, 1152,
56, 1.0, 880.0, 40768, 1.0, 959.0, 106496, 1038.0, 1213.0, 6784, -6292.0, -1.0, 40768, -12583.0, -1.0, 106496, 1341.0, 1365.0, 6272,
57, 1.0, 5626.0, 4096, 1.0, 5857.0, 1024000, 1278.0, 6111.0, 3048, -6292.0, -1.0, 1024, -106954.0, -1.0, 1024000, 6135.0, 6138.0, 1000,
