LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 129.0, 12688.0, 338688, 102.0, 128.0, 864, 255.0, 12829.0, 401408, -18875.0, -1.0, 150528, -6292.0, -1.0, 864, 12925.0, 16060.0, 401408,
1, 129.0, 37223.0, 3484800, 1.0, 25092.0, 288, 255.0, 37318.0, 36300, -44040.0, -1.0, 401408, -6292.0, -1.0, 288, 37445.0, 37728.0, 36300,
2, 129.0, 34932.0, 3612672, 1.0, 31790.0, 110592, 255.0, 35115.0, 3010560, -81789.0, -1.0, 802816, -12583.0, -1.0, 110592, 9274.0, 42315.0, 3010687,
3, 129.0, 3327.0, 200704, 65.0, 128.0, 8192, 255.0, 3517.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 3517.0, 6652.0, 401408,
4, 129.0, 3327.0, 200704, 65.0, 128.0, 8192, 255.0, 3517.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 3517.0, 6652.0, 401408,
5, 129.0, 59237.0, 6718464, 1.0, 56194.0, 221184, 255.0, 59299.0, 5038848, -44040.0, -1.0, 401408, -25166.0, -1.0, 221184, 9274.0, 65961.0, 5038975,
6, 129.0, 3391.0, 401408, 1.0, 128.0, 16384, 255.0, 3517.0, 401408, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 3517.0, 6652.0, 401408,
7, 129.0, 3391.0, 401408, 1.0, 128.0, 16384, 255.0, 3517.0, 401408, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 3517.0, 6652.0, 401408,
8, 129.0, 10338.0, 903168, 1.0, 9456.0, 1152, 255.0, 10366.0, 7056, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 10493.0, 10548.0, 7056,
9, 129.0, 4537.0, 401408, 1.0, 3626.0, 65536, 255.0, 4663.0, 401408, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 4663.0, 7798.0, 401408,
10, 129.0, 37961.0, 3115008, 1.0, 37158.0, 442368, 255.0, 38023.0, 2336256, -25166.0, -1.0, 200704, -50332.0, -1.0, 442368, 13094.0, 39955.0, 2336383,
11, 129.0, 4537.0, 401408, 1.0, 3626.0, 65536, 255.0, 4663.0, 401408, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 4663.0, 7798.0, 401408,
12, 129.0, 4537.0, 401408, 1.0, 3626.0, 65536, 255.0, 4663.0, 401408, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 4663.0, 7798.0, 401408,
13, 129.0, 2205.0, 200704, 1.0, 1294.0, 32768, 255.0, 2331.0, 200704, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 2331.0, 3898.0, 200704,
14, 129.0, 37961.0, 3115008, 1.0, 37158.0, 589824, 255.0, 38087.0, 3115008, -25166.0, -1.0, 200704, -62914.0, -1.0, 589824, 13094.0, 46039.0, 3115135,
15, 129.0, 4537.0, 401408, 1.0, 3626.0, 65536, 255.0, 4663.0, 401408, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 4663.0, 7798.0, 401408,
16, 129.0, 37961.0, 3115008, 1.0, 37158.0, 589824, 255.0, 38087.0, 3115008, -25166.0, -1.0, 200704, -62914.0, -1.0, 589824, 13094.0, 46039.0, 3115135,
17, 129.0, 4537.0, 401408, 1.0, 3626.0, 65536, 255.0, 4663.0, 401408, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 4663.0, 7798.0, 401408,
18, 129.0, 4537.0, 401408, 1.0, 3626.0, 65536, 255.0, 4663.0, 401408, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 4663.0, 7798.0, 401408,
19, 129.0, 37961.0, 3115008, 1.0, 37158.0, 589824, 255.0, 38087.0, 3115008, -25166.0, -1.0, 200704, -62914.0, -1.0, 589824, 13094.0, 46039.0, 3115135,
20, 129.0, 4537.0, 401408, 1.0, 3626.0, 65536, 255.0, 4663.0, 401408, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 4663.0, 7798.0, 401408,
21, 129.0, 20666.0, 903168, 1.0, 20358.0, 442368, 255.0, 20743.0, 677376, -25166.0, -1.0, 200704, -50332.0, -1.0, 442368, 20807.0, 26098.0, 677376,
22, 129.0, 4497.0, 200704, 1.0, 4174.0, 131072, 255.0, 4623.0, 200704, -6292.0, -1.0, 50176, -18875.0, -1.0, 131072, 4623.0, 6190.0, 200704,
23, 129.0, 18809.0, 663552, 1.0, 18538.0, 442368, 255.0, 18903.0, 497664, -12583.0, -1.0, 100352, -50332.0, -1.0, 442368, 18935.0, 22822.0, 497664,
24, 129.0, 18809.0, 663552, 1.0, 18538.0, 442368, 255.0, 18903.0, 497664, -12583.0, -1.0, 100352, -50332.0, -1.0, 442368, 18935.0, 22822.0, 497664,
25, 129.0, 9121.0, 401408, 1.0, 8798.0, 262144, 255.0, 9247.0, 401408, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 9247.0, 12382.0, 401408,
26, 129.0, 18809.0, 663552, 1.0, 18538.0, 294912, 255.0, 18871.0, 331776, -12583.0, -1.0, 100352, -31457.0, -1.0, 294912, 18935.0, 21526.0, 331776,
27, 129.0, 18809.0, 663552, 1.0, 18538.0, 294912, 255.0, 18871.0, 331776, -12583.0, -1.0, 100352, -31457.0, -1.0, 294912, 18935.0, 21526.0, 331776,
28, 129.0, 18809.0, 663552, 1.0, 18538.0, 294912, 255.0, 18871.0, 331776, -12583.0, -1.0, 100352, -31457.0, -1.0, 294912, 18935.0, 21526.0, 331776,
29, 129.0, 9121.0, 401408, 1.0, 8798.0, 262144, 255.0, 9247.0, 401408, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 9247.0, 12382.0, 401408,
30, 129.0, 30897.0, 451584, 1.0, 30729.0, 884736, 255.0, 30967.0, 338688, -12583.0, -1.0, 100352, -94371.0, -1.0, 884736, 31031.0, 33676.0, 338688,
31, 129.0, 28025.0, 82944, 1.0, 27889.0, 9216, 255.0, 28024.0, 648, -6292.0, -1.0, 50176, -6292.0, -1.0, 9216, 28151.0, 28156.0, 648,
