LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 12925, 0, 5.117988394584139, 5.2734375, 5.067800505630889,
1, 37445, 0, 0.5680205968754173, 0.5859375, 0.5622843802046158,
2, 35179, 0, 60.17226186076921, 67.5, 58.074074074074076,
3, 3517, 0, 44.58345180551606, 50.0, 43.01783264746228,
4, 3517, 0, 44.58345180551606, 50.0, 43.01783264746228,
5, 59363, 0, 66.31403399423884, 75.0, 63.854014598540154,
6, 3517, 0, 89.16690361103213, 100.0, 86.03566529492456,
7, 3517, 0, 89.16690361103213, 100.0, 86.03566529492456,
8, 10493, 0, 0.5253502334889927, 0.78125, 0.47370456303170927,
9, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
10, 38087, 0, 47.921863102896005, 75.0, 42.78481012658228,
11, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
12, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
13, 2331, 0, 67.26726726726727, 100.0, 60.63418406805879,
14, 38087, 0, 63.895817470528, 100.0, 57.04641350210971,
15, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
16, 38087, 0, 63.895817470528, 100.0, 57.04641350210971,
17, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
18, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
19, 38087, 0, 63.895817470528, 100.0, 57.04641350210971,
20, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
21, 20807, 0, 25.433748257797856, 75.0, 20.851063829787236,
22, 4623, 0, 33.91736967337227, 100.0, 27.801418439716315,
23, 18935, 0, 20.533403749669922, 75.0, 16.539050535987748,
24, 18935, 0, 20.533403749669922, 75.0, 16.539050535987748,
25, 9247, 0, 33.91370174110522, 100.0, 27.801418439716315,
26, 18935, 0, 13.688935833113282, 50.0, 11.0260336906585,
27, 18935, 0, 13.688935833113282, 50.0, 11.0260336906585,
28, 18935, 0, 13.688935833113282, 50.0, 11.0260336906585,
29, 9247, 0, 33.91370174110522, 100.0, 27.801418439716315,
30, 31031, 0, 8.526956914053688, 75.0, 6.586021505376344,
31, 28151, 0, 0.017983375368548188, 0.78125, 0.0135738416988417,
