LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 26.204100580270794, 0.06684719535783365, 31.05671179883946, 7.974993377483444, 0.13731722822631914, 128.0,
1, 93.06449459206837, 0.007691280544799038, 0.9694218186673789, 9.114623069936421, 0.04577240940877304, 127.8169014084507,
2, 102.69691284325431, 0.032747740064813236, 0.8914662573199159, 9.815696487302693, 0.09154481881754609, 127.47967479674797,
3, 57.066818311060565, 2.3292578902473697, 114.13363662212113, 7.975204641182548, 1.301970756516211, 128.0,
4, 57.066818311060565, 2.3292578902473697, 114.13363662212113, 7.975204641182548, 1.301970756516211, 128.0,
5, 113.17785788888514, 0.038812708466695864, 0.8842020147569152, 9.114623069936421, 0.18308963763509217, 127.39805825242719,
6, 114.13363662212113, 4.6585157804947395, 114.13363662212113, 9.114623069936421, 2.603941513032422, 128.0,
7, 114.13363662212113, 4.6585157804947395, 114.13363662212113, 9.114623069936421, 2.603941513032422, 128.0,
8, 86.07338225483656, 0.10978747736586296, 0.6724482988659106, 9.114623069936421, 0.18308963763509217, 126.0,
9, 86.08363714346987, 14.054471370362428, 86.08363714346987, 7.975204641182548, 5.2082969085273785, 128.0,
10, 81.78879378249225, 3.87165887727774, 20.447198445623062, 7.975204641182548, 5.8593340220933, 128.0,
11, 86.08363714346987, 14.054471370362428, 86.08363714346987, 7.975204641182548, 5.2082969085273785, 128.0,
12, 86.08363714346987, 14.054471370362428, 86.08363714346987, 7.975204641182548, 5.2082969085273785, 128.0,
13, 86.10210210210211, 14.057486057486058, 86.10210210210211, 7.975204641182548, 5.207883026064844, 128.0,
14, 81.78879378249225, 0.12098933991492937, 0.6389749514257207, 7.975204641182548, 0.36617927527018435, 126.75,
15, 86.08363714346987, 14.054471370362428, 86.08363714346987, 7.975204641182548, 5.2082969085273785, 128.0,
16, 81.78879378249225, 0.12098933991492937, 0.6389749514257207, 7.975204641182548, 0.36617927527018435, 126.75,
17, 86.08363714346987, 14.054471370362428, 86.08363714346987, 7.975204641182548, 5.2082969085273785, 128.0,
18, 86.08363714346987, 14.054471370362428, 86.08363714346987, 7.975204641182548, 5.2082969085273785, 128.0,
19, 81.78879378249225, 0.12098933991492937, 0.6389749514257207, 7.975204641182548, 0.36617927527018435, 126.75,
20, 86.08363714346987, 14.054471370362428, 86.08363714346987, 7.975204641182548, 5.2082969085273785, 128.0,
21, 43.409016629818325, 0.2214745746419302, 0.33913294242045566, 7.975204641182548, 0.36617927527018435, 126.0,
22, 43.41423318191651, 28.352152282067923, 43.41423318191651, 7.974570883661793, 6.944211920529801, 128.0,
23, 35.043675732770005, 0.24335885925534725, 0.27377871666226566, 7.975204641182548, 0.7323585505403687, 126.4390243902439,
24, 35.043675732770005, 0.24335885925534725, 0.27377871666226566, 7.975204641182548, 0.7323585505403687, 126.4390243902439,
25, 43.409538228614686, 28.349086190115713, 43.409538228614686, 7.975204641182548, 8.333407508662619, 128.0,
26, 35.043675732770005, 0.24335885925534725, 0.27377871666226566, 7.975204641182548, 0.7323585505403687, 126.4390243902439,
27, 35.043675732770005, 0.24335885925534725, 0.27377871666226566, 7.975204641182548, 0.7323585505403687, 126.4390243902439,
28, 35.043675732770005, 0.24335885925534725, 0.27377871666226566, 7.975204641182548, 0.7323585505403687, 126.4390243902439,
29, 43.409538228614686, 28.349086190115713, 43.409538228614686, 7.975204641182548, 8.333407508662619, 128.0,
30, 14.553142120528522, 0.2970029004189494, 0.11369642281662908, 7.975204641182548, 0.7323585505403687, 126.0,
31, 2.946396220382935, 0.3273773578203261, 0.02301872047174168, 7.974570883661793, 1.4647171010807374, 108.0,
