LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 158421, 0, 70.17298842956426, 99.76912928759894, 70.17254547979446,
1, 24695, 0, 50.79570763312412, 100.0, 50.79365079365079,
2, 352175, 0, 89.42372400085185, 99.04891304347827, 89.42347008314024,
3, 12699, 0, 74.08457358847153, 98.0, 74.07874015748031,
4, 19049, 0, 74.08262900939683, 98.0, 74.07874015748031,
5, 81487, 0, 89.59465927080393, 96.02272727272727, 89.59355978794424,
6, 6349, 0, 37.045203969129, 49.0, 37.039370078740156,
7, 8315, 0, 86.59049909801564, 100.0, 86.58008658008657,
8, 6349, 0, 74.090407938258, 98.0, 74.07874015748031,
9, 31799, 0, 78.8955627535457, 98.0, 78.8930817610063,
10, 31799, 0, 78.8955627535457, 98.0, 78.8930817610063,
11, 160247, 0, 91.11933452732345, 96.02272727272727, 91.1187659128351,
12, 7949, 0, 78.90300666750535, 98.0, 78.8930817610063,
13, 46547, 0, 92.80941843727845, 100.0, 92.80742459396753,
14, 15899, 0, 78.89804390213222, 98.0, 78.8930817610063,
15, 22763, 0, 77.49417915037561, 87.5, 77.49077490774907,
16, 11381, 0, 77.49758369211844, 87.5, 77.49077490774907,
17, 32409, 0, 77.9783393501805, 83.57142857142857, 77.97593335390313,
18, 3793, 0, 38.7556024255207, 43.75, 38.745387453874535,
19, 3695, 0, 50.74424898511502, 58.59375, 50.730519480519476,
20, 7587, 0, 77.50098853301701, 87.5, 77.49077490774907,
21, 20089, 0, 78.05266563791129, 87.5, 78.04878048780488,
22, 16071, 0, 68.29693236264079, 76.5625, 68.29268292682926,
23, 37449, 0, 84.78731074260995, 90.0, 84.78504672897196,
24, 4017, 0, 58.55115758028379, 65.625, 58.536585365853654,
25, 5295, 0, 70.8215297450425, 78.125, 70.8081570996979,
26, 8035, 0, 78.0584940883634, 87.5, 78.04878048780488,
27, 16071, 0, 78.05363698587517, 87.5, 78.04878048780488,
28, 16071, 0, 78.05363698587517, 87.5, 78.04878048780488,
29, 48559, 0, 85.40538314215696, 90.0, 85.40362438220758,
30, 4017, 0, 58.55115758028379, 65.625, 58.536585365853654,
31, 1203, 0, 24.438902743142144, 87.5, 24.418604651162788,
32, 8035, 0, 78.0584940883634, 87.5, 78.04878048780488,
33, 16071, 0, 68.29693236264079, 76.5625, 68.29268292682926,
34, 20089, 0, 70.24739907412017, 78.75, 70.2439024390244,
35, 61109, 0, 85.8924217382055, 90.0, 85.89101620029456,
36, 4017, 0, 78.06821010704506, 87.5, 78.04878048780488,
37, 6895, 0, 72.51631617113851, 78.125, 72.50580046403712,
38, 8035, 0, 78.0584940883634, 87.5, 78.04878048780488,
39, 33039, 0, 78.3074548261146, 87.5, 78.30508474576271,
40, 20649, 0, 78.30887694319337, 87.5, 78.30508474576271,
41, 75099, 0, 86.28610234490472, 90.0, 86.28495339547271,
42, 4129, 0, 78.324049406636, 87.5, 78.30508474576271,
43, 13791, 0, 72.51105793633529, 78.125, 72.50580046403712,
44, 16519, 0, 78.30982504994249, 87.5, 78.30508474576271,
45, 14303, 0, 71.2577780885129, 76.5625, 71.25279642058166,
46, 5939, 0, 68.58267385081663, 76.5625, 68.57112794612796,
47, 15019, 0, 74.90512018110394, 78.125, 74.90013315579228,
48, 1787, 0, 71.29266927811976, 76.5625, 71.25279642058166,
49, 3447, 0, 26.109660574412533, 28.125, 26.102088167053367,
50, 7151, 0, 71.26276045308349, 76.5625, 71.25279642058166,
51, 21455, 0, 71.25611745513866, 76.5625, 71.25279642058166,
52, 10727, 0, 71.2594387992915, 76.5625, 71.25279642058166,
53, 21479, 0, 75.42250570324504, 78.125, 75.41899441340783,
54, 3575, 0, 53.45454545454545, 57.421875, 53.43959731543624,
55, 3447, 0, 26.109660574412533, 28.125, 26.102088167053367,
56, 7151, 0, 71.26276045308349, 76.5625, 71.25279642058166,
57, 34751, 0, 2.8776150326609304, 3.0517578125, 2.8775322283609577,
