LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 158341.0, 3557400, 1.0, 158391.0, 3565632, 146.0, 158421.0, 822912, -18875.0, -1.0, 150528, -6292.0, -1.0, 9408, 158421.0, 182620.0, 774400,
1, 1.0, 24665.0, 401408, 1.0, 24665.0, 401408, 63.0, 24695.0, 213248, -25166.0, -1.0, 200704, -6292.0, -1.0, 4096, 24695.0, 30966.0, 200704,
2, 1.0, 352117.0, 10077696, 1.0, 352145.0, 10174464, 575.0, 352175.0, 595200, -25166.0, -1.0, 200704, -12583.0, -1.0, 110592, 352175.0, 369670.0, 559872,
3, 1.0, 12653.0, 301056, 1.0, 12669.0, 307200, 191.0, 12699.0, 53376, -18875.0, -1.0, 150528, -6292.0, -1.0, 12288, 12699.0, 14266.0, 50176,
4, 1.0, 19003.0, 451584, 1.0, 19019.0, 460800, 191.0, 19049.0, 80064, -18875.0, -1.0, 150528, -6292.0, -1.0, 18432, 19049.0, 21400.0, 75264,
5, 1.0, 81429.0, 2336256, 1.0, 81457.0, 2433024, 863.0, 81487.0, 92160, -12583.0, -1.0, 75264, -12583.0, -1.0, 110592, 81487.0, 84190.0, 86528,
6, 1.0, 6303.0, 150528, 1.0, 6303.0, 76800, 191.0, 6333.0, 14144, -18875.0, -1.0, 150528, -6292.0, -1.0, 3072, 6349.0, 6740.0, 12544,
7, 1.0, 8285.0, 230400, 1.0, 8285.0, 230400, 399.0, 8315.0, 19584, -6292.0, -1.0, 12544, -6292.0, -1.0, 12800, 8315.0, 8890.0, 18432,
8, 1.0, 6303.0, 150528, 1.0, 6319.0, 153600, 191.0, 6349.0, 26688, -18875.0, -1.0, 150528, -6292.0, -1.0, 6144, 6349.0, 7132.0, 25088,
9, 1.0, 31753.0, 802816, 1.0, 31769.0, 819200, 255.0, 31799.0, 106752, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 31799.0, 34934.0, 100352,
10, 1.0, 31753.0, 802816, 1.0, 31769.0, 819200, 255.0, 31799.0, 106752, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 31799.0, 34934.0, 100352,
11, 1.0, 160189.0, 4672512, 1.0, 160217.0, 4866048, 1151.0, 160247.0, 138240, -12583.0, -1.0, 100352, -25166.0, -1.0, 221184, 160247.0, 164302.0, 129792,
12, 1.0, 7903.0, 200704, 1.0, 7919.0, 204800, 255.0, 7949.0, 26688, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 7949.0, 8732.0, 25088,
13, 1.0, 46517.0, 1382400, 1.0, 46517.0, 1382400, 799.0, 46547.0, 58752, -6292.0, -1.0, 25088, -12583.0, -1.0, 76800, 46547.0, 48274.0, 55296,
14, 1.0, 15853.0, 401408, 1.0, 15869.0, 409600, 255.0, 15899.0, 53376, -25166.0, -1.0, 200704, -6292.0, -1.0, 16384, 15899.0, 17466.0, 50176,
15, 1.0, 22705.0, 564480, 1.0, 22733.0, 645120, 479.0, 22763.0, 40320, -12583.0, -1.0, 94080, -12583.0, -1.0, 92160, 22763.0, 23938.0, 37632,
16, 1.0, 11323.0, 282240, 1.0, 11351.0, 322560, 479.0, 11381.0, 20160, -12583.0, -1.0, 94080, -6292.0, -1.0, 46080, 11381.0, 11968.0, 18816,
17, 1.0, 32363.0, 870912, 1.0, 32363.0, 898560, 863.0, 32393.0, 32192, -6292.0, -1.0, 18816, -18875.0, -1.0, 179712, 32409.0, 33344.0, 29952,
18, 1.0, 3735.0, 94080, 1.0, 3747.0, 53760, 479.0, 3777.0, 3584, -12583.0, -1.0, 94080, -6292.0, -1.0, 7680, 3793.0, 3890.0, 3136,
19, 1.0, 3637.0, 80000, 1.0, 3649.0, 76800, 399.0, 3679.0, 5312, -6292.0, -1.0, 3136, -6292.0, -1.0, 19200, 3695.0, 3844.0, 4800,
20, 1.0, 7529.0, 188160, 1.0, 7557.0, 215040, 479.0, 7587.0, 13440, -12583.0, -1.0, 94080, -6292.0, -1.0, 30720, 7587.0, 7978.0, 12544,
21, 1.0, 20031.0, 501760, 1.0, 20059.0, 573440, 511.0, 20089.0, 33600, -12583.0, -1.0, 100352, -12583.0, -1.0, 81920, 20089.0, 21068.0, 31360,
