LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 50359, 0, 84.0683889672154, 84.375, 83.96667988893296,
1, 218627, 0, 6.22635813508853, 6.25, 6.218649782090288,
2, 1374623, 0, 98.55444001737203, 100.0, 98.0919612136378,
3, 101823, 0, 98.5553362206967, 100.0, 98.09196121363779,
4, 101823, 0, 98.5553362206967, 100.0, 98.09196121363779,
5, 2559167, 0, 98.44703374183865, 100.0, 97.95095733960362,
6, 203647, 0, 98.55485226887703, 100.0, 98.09196121363779,
7, 203647, 0, 98.55485226887703, 100.0, 98.09196121363779,
8, 59759, 0, 5.903713248213658, 6.25, 5.798816568047337,
9, 212479, 0, 94.45827587667488, 100.0, 92.7810650887574,
10, 1247615, 0, 93.62888391050123, 100.0, 91.72320217096338,
11, 212479, 0, 94.45827587667488, 100.0, 92.7810650887574,
12, 212479, 0, 94.45827587667488, 100.0, 92.7810650887574,
13, 106239, 0, 94.45872043223298, 100.0, 92.7810650887574,
14, 1663487, 0, 93.62886514893113, 100.0, 91.72320217096338,
15, 212479, 0, 94.45827587667488, 100.0, 92.7810650887574,
16, 1663487, 0, 93.62886514893113, 100.0, 91.72320217096338,
17, 212479, 0, 94.45827587667488, 100.0, 92.7810650887574,
18, 212479, 0, 94.45827587667488, 100.0, 92.7810650887574,
19, 1663487, 0, 93.62886514893113, 100.0, 91.72320217096338,
20, 212479, 0, 94.45827587667488, 100.0, 92.7810650887574,
21, 418175, 0, 80.99192921623722, 100.0, 76.26459143968872,
22, 123903, 0, 80.99238920768666, 100.0, 76.26459143968872,
23, 328319, 0, 75.78970452517217, 100.0, 70.24390243902438,
24, 328319, 0, 75.78970452517217, 100.0, 70.24390243902438,
25, 247807, 0, 80.99206237111946, 100.0, 76.26459143968872,
26, 218879, 0, 75.78981994618032, 100.0, 70.24390243902438,
27, 218879, 0, 75.78981994618032, 100.0, 70.24390243902438,
28, 218879, 0, 75.78981994618032, 100.0, 70.24390243902438,
29, 247807, 0, 80.99206237111946, 100.0, 76.26459143968872,
30, 328319, 0, 51.579104468519944, 100.0, 44.54545454545455,
31, 31679, 0, 1.022759556804192, 6.25, 0.8035714285714285,
