LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 485839, 0, 91.52723433071449, 91.875, 91.41415179672725,
1, 50911, 0, 98.5563041385948, 100.0, 98.09196121363779,
2, 1279583, 0, 98.44707221024349, 100.0, 97.95095733960362,
3, 39839, 0, 94.46020231431511, 100.0, 92.7810650887574,
4, 59759, 0, 94.45941197141853, 100.0, 92.78106508875739,
5, 311903, 0, 93.62910904992899, 100.0, 91.72320217096338,
6, 9959, 0, 94.46731599558188, 100.0, 92.7810650887574,
7, 31099, 0, 92.60747934017171, 100.0, 90.42386185243329,
8, 19919, 0, 94.46257342236056, 100.0, 92.7810650887574,
9, 106239, 0, 94.45872043223298, 100.0, 92.7810650887574,
10, 106239, 0, 94.45872043223298, 100.0, 92.7810650887574,
11, 623807, 0, 93.62895895685685, 100.0, 91.72320217096338,
12, 26559, 0, 94.46138785345833, 100.0, 92.7810650887574,
13, 186599, 0, 92.60499788316122, 100.0, 90.42386185243328,
14, 53119, 0, 94.45960955590279, 100.0, 92.7810650887574,
15, 87119, 0, 80.99266520506434, 100.0, 76.26459143968872,
16, 43559, 0, 80.99359489428132, 100.0, 76.26459143968872,
17, 133379, 0, 75.7900419106456, 100.0, 70.24390243902438,
18, 7259, 0, 81.00289296046287, 100.0, 76.2645914396887,
19, 10949, 0, 68.4994063384784, 100.0, 62.11180124223602,
20, 29039, 0, 80.99452460484177, 100.0, 76.2645914396887,
21, 77439, 0, 80.99278141504927, 100.0, 76.26459143968872,
22, 54207, 0, 80.99322965668641, 100.0, 76.26459143968872,
23, 167579, 0, 75.78992594537502, 100.0, 70.24390243902438,
24, 15487, 0, 60.747723897462386, 75.0, 57.19844357976653,
25, 22191, 0, 67.5949709341625, 98.68421052631578, 61.294540699575016,
26, 30975, 0, 80.99435028248588, 100.0, 76.26459143968872,
27, 61951, 0, 80.99304288873465, 100.0, 76.26459143968872,
28, 61951, 0, 80.99304288873465, 100.0, 76.26459143968872,
29, 218879, 0, 75.78981994618032, 100.0, 70.24390243902438,
30, 15487, 0, 60.747723897462386, 75.0, 57.19844357976653,
31, 1935, 0, 60.775193798449614, 75.0, 57.19844357976653,
32, 30975, 0, 80.99435028248588, 100.0, 76.26459143968872,
33, 54207, 0, 80.99322965668641, 100.0, 76.26459143968872,
34, 69695, 0, 80.99289762536768, 100.0, 76.26459143968872,
35, 277019, 0, 75.78974727365271, 100.0, 70.24390243902438,
36, 15487, 0, 80.99696519661651, 100.0, 76.26459143968872,
37, 29199, 0, 68.49549642111032, 100.0, 62.11180124223602,
38, 30975, 0, 80.99435028248588, 100.0, 76.26459143968872,
39, 127775, 0, 80.99236939933476, 100.0, 76.26459143968872,
40, 79859, 0, 80.99274972138394, 100.0, 76.26459143968872,
41, 341999, 0, 75.7896952915067, 100.0, 70.24390243902438,
42, 15971, 0, 80.9968067121658, 100.0, 76.26459143968872,
43, 58399, 0, 68.4943235329372, 100.0, 62.11180124223602,
44, 63887, 0, 80.99300327140107, 100.0, 76.26459143968872,
45, 79039, 0, 51.57959994433128, 100.0, 44.54545454545455,
46, 32299, 0, 50.442738165268274, 97.79411764705883, 43.56283422459892,
47, 127799, 0, 35.21154312631554, 100.0, 29.069767441860467,
48, 9879, 0, 51.584168438101024, 100.0, 44.54545454545455,
49, 21999, 0, 16.36438019909996, 100.0, 12.857142857142856,
50, 39519, 0, 51.58025253675447, 100.0, 44.54545454545455,
51, 118559, 0, 51.57938241719313, 100.0, 44.54545454545455,
52, 59279, 0, 51.5798174733042, 100.0, 44.54545454545455,
53, 184031, 0, 35.21145893898311, 100.0, 29.069767441860467,
54, 14819, 0, 51.58242796410014, 100.0, 44.54545454545455,
55, 21999, 0, 16.36438019909996, 100.0, 12.857142857142856,
56, 39519, 0, 51.58025253675447, 100.0, 44.54545454545455,
57, 189503, 0, 2.1107845258386413, 99.20634920634922, 1.6001024065540195,
