LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 17.0, 485701.0, 7114800, 1.0, 473710.0, 9408, 31.0, 485839.0, 7744000, -18875.0, -1.0, 150528, -6292.0, -1.0, 9408, 65804.0, 511087.0, 7744015,
1, 17.0, 50897.0, 802816, 1.0, 47746.0, 4096, 31.0, 50911.0, 802816, -25166.0, -1.0, 200704, -6292.0, -1.0, 4096, 50911.0, 101086.0, 802816,
2, 17.0, 1279569.0, 20155392, 1.0, 1276638.0, 110592, 31.0, 1279583.0, 20155392, -25166.0, -1.0, 200704, -12583.0, -1.0, 110592, 66586.0, 1294111.0, 20155407,
3, 17.0, 39825.0, 602112, 1.0, 39026.0, 12288, 31.0, 39839.0, 602112, -18875.0, -1.0, 150528, -6292.0, -1.0, 12288, 39839.0, 77470.0, 602112,
4, 17.0, 59745.0, 903168, 1.0, 58946.0, 18432, 31.0, 59759.0, 903168, -18875.0, -1.0, 150528, -6292.0, -1.0, 18432, 59759.0, 116206.0, 903168,
5, 17.0, 311889.0, 4672512, 1.0, 311198.0, 110592, 31.0, 311903.0, 4672512, -12583.0, -1.0, 75264, -12583.0, -1.0, 110592, 69990.0, 341791.0, 4672527,
6, 17.0, 9945.0, 150528, 1.0, 9146.0, 3072, 31.0, 9959.0, 150528, -18875.0, -1.0, 150528, -6292.0, -1.0, 3072, 9959.0, 19366.0, 150528,
7, 17.0, 31085.0, 460800, 1.0, 30494.0, 12800, 31.0, 31099.0, 460800, -6292.0, -1.0, 12544, -6292.0, -1.0, 12800, 31099.0, 59898.0, 460800,
8, 17.0, 19905.0, 301056, 1.0, 19106.0, 6144, 31.0, 19919.0, 301056, -18875.0, -1.0, 150528, -6292.0, -1.0, 6144, 19919.0, 38734.0, 301056,
9, 17.0, 106225.0, 1605632, 1.0, 105426.0, 32768, 31.0, 106239.0, 1605632, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 69392.0, 141055.0, 1605647,
10, 17.0, 106225.0, 1605632, 1.0, 105426.0, 32768, 31.0, 106239.0, 1605632, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 69392.0, 141055.0, 1605647,
11, 17.0, 623793.0, 9345024, 1.0, 623102.0, 221184, 31.0, 623807.0, 9345024, -12583.0, -1.0, 100352, -25166.0, -1.0, 221184, 69990.0, 683583.0, 9345039,
12, 17.0, 26545.0, 401408, 1.0, 25746.0, 8192, 31.0, 26559.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 26559.0, 51646.0, 401408,
13, 17.0, 186585.0, 2764800, 1.0, 185994.0, 76800, 31.0, 186599.0, 2764800, -6292.0, -1.0, 25088, -12583.0, -1.0, 76800, 70772.0, 228327.0, 2764815,
14, 17.0, 53105.0, 802816, 1.0, 52306.0, 16384, 31.0, 53119.0, 802816, -25166.0, -1.0, 200704, -6292.0, -1.0, 16384, 53119.0, 103294.0, 802816,
15, 17.0, 87105.0, 1128960, 1.0, 86894.0, 92160, 31.0, 87119.0, 1128960, -12583.0, -1.0, 94080, -12583.0, -1.0, 92160, 80938.0, 92143.0, 1128975,
