LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 33.0, 121785.0, 3557400, 1.0, 109778.0, 9408, 63.0, 121939.0, 3872000, -18875.0, -1.0, 150528, -6292.0, -1.0, 9408, 33034.0, 144635.0, 3872031,
1, 33.0, 12889.0, 401408, 1.0, 9722.0, 4096, 63.0, 12919.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 4096, 12919.0, 25462.0, 401408,
2, 33.0, 325049.0, 10077696, 1.0, 322102.0, 110592, 63.0, 325079.0, 10077696, -25166.0, -1.0, 200704, -12583.0, -1.0, 110592, 33880.0, 345095.0, 10077727,
3, 33.0, 10505.0, 301056, 1.0, 9690.0, 12288, 63.0, 10535.0, 301056, -18875.0, -1.0, 150528, -6292.0, -1.0, 12288, 10535.0, 19942.0, 301056,
4, 33.0, 15773.0, 451584, 1.0, 14958.0, 18432, 63.0, 15803.0, 451584, -18875.0, -1.0, 150528, -6292.0, -1.0, 18432, 15803.0, 29914.0, 451584,
5, 33.0, 83129.0, 2336256, 1.0, 82422.0, 110592, 63.0, 83159.0, 2336256, -12583.0, -1.0, 75264, -12583.0, -1.0, 110592, 37358.0, 90631.0, 2336287,
6, 33.0, 5237.0, 150528, 1.0, 4422.0, 3072, 63.0, 5251.0, 75264, -18875.0, -1.0, 150528, -6292.0, -1.0, 3072, 5267.0, 7618.0, 75264,
7, 33.0, 8663.0, 230400, 1.0, 8072.0, 12800, 63.0, 8709.0, 239616, -6292.0, -1.0, 12544, -6292.0, -1.0, 12800, 8709.0, 16196.0, 239616,
8, 33.0, 5237.0, 150528, 1.0, 4422.0, 6144, 63.0, 5267.0, 150528, -18875.0, -1.0, 150528, -6292.0, -1.0, 6144, 5267.0, 9970.0, 150528,
9, 33.0, 28065.0, 802816, 1.0, 27250.0, 32768, 63.0, 28095.0, 802816, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 28095.0, 53182.0, 802816,
10, 33.0, 28065.0, 802816, 1.0, 27250.0, 32768, 63.0, 28095.0, 802816, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 28095.0, 53182.0, 802816,
11, 33.0, 166289.0, 4672512, 1.0, 165582.0, 221184, 63.0, 166319.0, 4672512, -12583.0, -1.0, 100352, -25166.0, -1.0, 221184, 37358.0, 181263.0, 4672543,
12, 33.0, 6993.0, 200704, 1.0, 6178.0, 8192, 63.0, 7023.0, 200704, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 7023.0, 13294.0, 200704,
13, 33.0, 50219.0, 1382400, 1.0, 49612.0, 76800, 63.0, 50249.0, 1382400, -6292.0, -1.0, 25088, -12583.0, -1.0, 76800, 38110.0, 60681.0, 1382431,
14, 33.0, 14017.0, 401408, 1.0, 13202.0, 16384, 63.0, 14047.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 16384, 14047.0, 26590.0, 401408,
15, 33.0, 26069.0, 564480, 1.0, 25842.0, 92160, 63.0, 26099.0, 564480, -12583.0, -1.0, 94080, -12583.0, -1.0, 92160, 26099.0, 43738.0, 564480,
16, 33.0, 13019.0, 282240, 1.0, 12792.0, 46080, 63.0, 13049.0, 282240, -12583.0, -1.0, 94080, -6292.0, -1.0, 46080, 13049.0, 21868.0, 282240,
17, 33.0, 44951.0, 870912, 1.0, 44776.0, 179712, 63.0, 44965.0, 808704, -6292.0, -1.0, 18816, -18875.0, -1.0, 179712, 44981.0, 70252.0, 808704,
18, 33.0, 4319.0, 94080, 1.0, 4092.0, 7680, 63.0, 4333.0, 47040, -12583.0, -1.0, 94080, -6292.0, -1.0, 7680, 4349.0, 5818.0, 47040,
19, 33.0, 4997.0, 80000, 1.0, 4882.0, 19200, 63.0, 5027.0, 62400, -6292.0, -1.0, 3136, -6292.0, -1.0, 19200, 5043.0, 6992.0, 62400,
20, 33.0, 8669.0, 188160, 1.0, 8442.0, 30720, 63.0, 8699.0, 188160, -12583.0, -1.0, 94080, -6292.0, -1.0, 30720, 8699.0, 14578.0, 188160,
21, 33.0, 23169.0, 501760, 1.0, 22942.0, 81920, 63.0, 23199.0, 501760, -12583.0, -1.0, 100352, -12583.0, -1.0, 81920, 23199.0, 38878.0, 501760,
22, 33.0, 18529.0, 401408, 1.0, 18302.0, 57344, 63.0, 18543.0, 351232, -12583.0, -1.0, 100352, -6292.0, -1.0, 57344, 18559.0, 29534.0, 351232,
23, 33.0, 53265.0, 1016064, 1.0, 53106.0, 225792, 63.0, 53311.0, 1032192, -6292.0, -1.0, 21952, -25166.0, -1.0, 225792, 53311.0, 85566.0, 1032192,
24, 33.0, 4609.0, 100352, 1.0, 4382.0, 12288, 63.0, 4631.0, 75264, -12583.0, -1.0, 100352, -6292.0, -1.0, 12288, 4639.0, 6990.0, 75264,
25, 33.0, 7333.0, 120000, 1.0, 7210.0, 38400, 63.0, 7371.0, 121600, -6292.0, -1.0, 4704, -6292.0, -1.0, 38400, 7371.0, 11170.0, 121600,
26, 33.0, 9249.0, 200704, 1.0, 9022.0, 32768, 63.0, 9279.0, 200704, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 9279.0, 15550.0, 200704,
27, 33.0, 18529.0, 401408, 1.0, 18302.0, 65536, 63.0, 18559.0, 401408, -12583.0, -1.0, 100352, -12583.0, -1.0, 65536, 18559.0, 31102.0, 401408,
28, 33.0, 18529.0, 401408, 1.0, 18302.0, 65536, 63.0, 18559.0, 401408, -12583.0, -1.0, 100352, -12583.0, -1.0, 65536, 18559.0, 31102.0, 401408,
29, 33.0, 68513.0, 1327104, 1.0, 68338.0, 294912, 63.0, 68543.0, 1327104, -6292.0, -1.0, 25088, -31457.0, -1.0, 294912, 54184.0, 77247.0, 1327135,
30, 33.0, 4609.0, 100352, 1.0, 4382.0, 12288, 63.0, 4631.0, 75264, -12583.0, -1.0, 100352, -6292.0, -1.0, 12288, 4639.0, 6990.0, 75264,
31, 33.0, 541.0, 9408, 9.0, 322.0, 1536, 63.0, 579.0, 12544, -6292.0, -1.0, 4704, -6292.0, -1.0, 1536, 579.0, 970.0, 12544,
32, 33.0, 9249.0, 200704, 1.0, 9022.0, 32768, 63.0, 9279.0, 200704, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 9279.0, 15550.0, 200704,
33, 33.0, 18529.0, 401408, 1.0, 18302.0, 57344, 63.0, 18543.0, 351232, -12583.0, -1.0, 100352, -6292.0, -1.0, 57344, 18559.0, 29534.0, 351232,
34, 33.0, 23169.0, 501760, 1.0, 22942.0, 73728, 63.0, 23183.0, 451584, -12583.0, -1.0, 100352, -12583.0, -1.0, 73728, 23199.0, 37310.0, 451584,
35, 33.0, 87775.0, 1679616, 1.0, 87616.0, 373248, 63.0, 87821.0, 1700352, -6292.0, -1.0, 28224, -37749.0, -1.0, 373248, 54184.0, 108189.0, 1700383,
36, 33.0, 4609.0, 100352, 1.0, 4382.0, 16384, 63.0, 4639.0, 100352, -12583.0, -1.0, 100352, -6292.0, -1.0, 16384, 4639.0, 7774.0, 100352,
37, 33.0, 9669.0, 160000, 1.0, 9538.0, 51200, 63.0, 9699.0, 160000, -6292.0, -1.0, 6272, -6292.0, -1.0, 51200, 9699.0, 14698.0, 160000,
38, 33.0, 9249.0, 200704, 1.0, 9022.0, 32768, 63.0, 9279.0, 200704, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 9279.0, 15550.0, 200704,
39, 33.0, 39393.0, 827904, 1.0, 39182.0, 135168, 63.0, 39439.0, 852992, -12583.0, -1.0, 103488, -18875.0, -1.0, 135168, 39439.0, 66094.0, 852992,
40, 33.0, 24603.0, 517440, 1.0, 24392.0, 84480, 63.0, 24649.0, 533120, -12583.0, -1.0, 103488, -12583.0, -1.0, 84480, 24649.0, 41308.0, 533120,
41, 33.0, 107069.0, 2073600, 1.0, 106894.0, 460800, 63.0, 107099.0, 2073600, -6292.0, -1.0, 31360, -50332.0, -1.0, 460800, 54184.0, 139131.0, 2073631,
42, 33.0, 4883.0, 103488, 1.0, 4672.0, 16896, 63.0, 4929.0, 106624, -12583.0, -1.0, 103488, -6292.0, -1.0, 16896, 4929.0, 8260.0, 106624,
43, 33.0, 19369.0, 320000, 1.0, 19238.0, 102400, 63.0, 19399.0, 320000, -6292.0, -1.0, 6272, -12583.0, -1.0, 102400, 19399.0, 29398.0, 320000,
44, 33.0, 19673.0, 413952, 1.0, 19462.0, 67584, 63.0, 19719.0, 426496, -12583.0, -1.0, 103488, -12583.0, -1.0, 67584, 19719.0, 33046.0, 426496,
45, 33.0, 29713.0, 326144, 1.0, 29633.0, 212992, 63.0, 29743.0, 326144, -6292.0, -1.0, 40768, -25166.0, -1.0, 212992, 29743.0, 39934.0, 326144,
46, 33.0, 12112.0, 130340, 1.0, 12044.0, 85120, 63.0, 12154.0, 133280, -6292.0, -1.0, 26068, -12583.0, -1.0, 85120, 12154.0, 16318.0, 133280,
47, 33.0, 53519.0, 360000, 1.0, 53463.0, 460800, 63.0, 53549.0, 360000, -6292.0, -1.0, 7840, -50332.0, -1.0, 460800, 53549.0, 64798.0, 360000,
48, 33.0, 3687.0, 40768, 1.0, 3607.0, 26624, 63.0, 3717.0, 40768, -6292.0, -1.0, 40768, -6292.0, -1.0, 26624, 3717.0, 4990.0, 40768,
