LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 121939, 0, 91.16750998450044, 91.875, 90.93558282208589,
1, 12919, 0, 97.09729855251955, 100.0, 96.16681999386691,
2, 325079, 0, 96.8773744228326, 100.0, 95.88951002959553,
3, 10535, 0, 89.30232558139535, 100.0, 86.24862486248624,
4, 15803, 0, 89.29950009491868, 100.0, 86.24862486248624,
5, 83159, 0, 87.79326350725718, 100.0, 84.39450686641698,
6, 5267, 0, 44.65540155686349, 50.0, 43.12431243124312,
7, 8709, 0, 82.6730967964175, 96.15384615384616, 79.00801053440141,
8, 5267, 0, 89.31080311372698, 100.0, 86.24862486248624,
9, 28095, 0, 89.29702794091476, 100.0, 86.24862486248624,
10, 28095, 0, 89.29702794091476, 100.0, 86.24862486248624,
11, 166319, 0, 87.79273564655873, 100.0, 84.39450686641698,
12, 7023, 0, 89.30656414637619, 100.0, 86.24862486248624,
13, 50249, 0, 85.97186013652014, 100.0, 82.16833095577746,
14, 14047, 0, 89.30020644977576, 100.0, 86.24862486248624,
15, 26099, 0, 67.58879650561325, 100.0, 61.059190031152646,
16, 13049, 0, 67.59138631312744, 100.0, 61.059190031152646,
17, 44981, 0, 56.183722015962296, 92.85714285714286, 49.707912904938915,
18, 4349, 0, 33.8008737640837, 50.0, 30.529595015576323,
19, 5043, 0, 37.180249851279, 72.11538461538461, 32.05128205128205,
20, 8699, 0, 67.59397631911715, 100.0, 61.059190031152646,
21, 23199, 0, 67.58912022069917, 100.0, 61.059190031152646,
22, 18559, 0, 59.1411175171076, 87.5, 53.426791277258566,
23, 53311, 0, 59.55994072517867, 98.4375, 52.69516728624535,
24, 4639, 0, 50.7005820219875, 75.0, 45.794392523364486,
25, 7371, 0, 50.875050875050874, 98.68421052631578, 43.85964912280701,
26, 9279, 0, 67.59349067787477, 100.0, 61.059190031152646,
27, 18559, 0, 67.58984859098011, 100.0, 61.059190031152646,
28, 18559, 0, 67.58984859098011, 100.0, 61.059190031152646,
29, 68543, 0, 60.50508439957399, 100.0, 53.53159851301115,
30, 4639, 0, 50.7005820219875, 75.0, 45.794392523364486,
31, 579, 0, 50.77720207253886, 75.0, 45.794392523364486,
32, 9279, 0, 67.59349067787477, 100.0, 61.059190031152646,
33, 18559, 0, 59.1411175171076, 87.5, 53.426791277258566,
34, 23199, 0, 60.83020819862925, 90.0, 54.95327102803738,
35, 87821, 0, 59.767026109928146, 98.78048780487805, 52.87877414090125,
36, 4639, 0, 67.60077602931666, 100.0, 61.059190031152646,
37, 9699, 0, 51.55170636148056, 100.0, 44.44444444444444,
38, 9279, 0, 67.59349067787477, 100.0, 61.059190031152646,
39, 39439, 0, 65.60004056897995, 97.05882352941177, 59.26333150082462,
40, 24649, 0, 65.60103858168688, 97.05882352941177, 59.26333150082462,
41, 107099, 0, 60.50476661780222, 100.0, 53.53159851301115,
42, 4929, 0, 65.61168594035301, 97.05882352941177, 59.26333150082462,
43, 19399, 0, 51.549048920047426, 100.0, 44.44444444444444,
44, 19719, 0, 65.60170394036209, 97.05882352941177, 59.26333150082462,
45, 29743, 0, 34.266886326194395, 100.0, 28.160919540229884,
46, 12154, 0, 33.51262958696725, 97.79411764705883, 27.539722785665987,
47, 53549, 0, 21.008795682459056, 100.0, 16.666666666666664,
48, 3717, 0, 34.27495291902071, 100.0, 28.160919540229884,
49, 10299, 0, 8.73871249635887, 100.0, 6.7164179104477615,
50, 14871, 0, 34.26803846412481, 100.0, 28.160919540229884,
51, 44615, 0, 34.2665022974336, 100.0, 28.160919540229884,
52, 22307, 0, 34.26727036356301, 100.0, 28.160919540229884,
53, 77111, 0, 21.008675805008366, 100.0, 16.666666666666664,
54, 7435, 0, 25.70275722932078, 75.0, 21.120689655172413,
55, 10299, 0, 8.73871249635887, 100.0, 6.7164179104477615,
56, 14871, 0, 34.26803846412481, 100.0, 28.160919540229884,
57, 97279, 0, 1.027971093452852, 97.65625, 0.7750496031746031,
