LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 83976.0, 1778700, 129.0, 84504.0, 893760, 255.0, 84679.0, 1548800, -18875.0, -1.0, 150528, -6292.0, -1.0, 9408, 57343.0, 88647.0, 1548927,
1, 65.0, 10832.0, 200704, 129.0, 10959.0, 102400, 255.0, 11085.0, 200704, -25166.0, -1.0, 200704, -6292.0, -1.0, 4096, 11149.0, 12716.0, 200704,
2, 1.0, 65564.0, 1679616, 129.0, 65819.0, 2543616, 255.0, 65981.0, 2799360, -25166.0, -1.0, 200704, -12583.0, -1.0, 110592, 24554.0, 71495.0, 2799487,
3, 1.0, 5926.0, 150528, 129.0, 6053.0, 86016, 255.0, 6131.0, 100352, -18875.0, -1.0, 150528, -6292.0, -1.0, 12288, 6243.0, 7026.0, 100352,
4, 1.0, 6342.0, 150528, 129.0, 6501.0, 129024, 255.0, 6579.0, 150528, -18875.0, -1.0, 150528, -6292.0, -1.0, 18432, 6691.0, 7866.0, 150528,
5, 1.0, 21038.0, 584064, 129.0, 21261.0, 663552, 255.0, 21327.0, 605696, -12583.0, -1.0, 75264, -12583.0, -1.0, 110592, 21419.0, 26150.0, 605696,
6, 1.0, 5302.0, 150528, 129.0, 5381.0, 21504, 255.0, 5459.0, 25088, -18875.0, -1.0, 150528, -6292.0, -1.0, 3072, 5571.0, 5766.0, 25088,
7, 1.0, 7994.0, 230400, 129.0, 8041.0, 64000, 255.0, 8215.0, 73728, -6292.0, -1.0, 12544, -6292.0, -1.0, 12800, 8279.0, 8854.0, 73728,
8, 1.0, 5510.0, 150528, 129.0, 5605.0, 43008, 255.0, 5683.0, 50176, -18875.0, -1.0, 150528, -6292.0, -1.0, 6144, 5795.0, 6186.0, 50176,
9, 1.0, 6758.0, 200704, 129.0, 7013.0, 229376, 255.0, 7027.0, 200704, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 7139.0, 8706.0, 200704,
10, 1.0, 6758.0, 200704, 129.0, 7013.0, 229376, 255.0, 7027.0, 200704, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 7139.0, 8706.0, 200704,
11, 1.0, 30550.0, 778752, 129.0, 30869.0, 1327104, 255.0, 30903.0, 1168128, -12583.0, -1.0, 100352, -25166.0, -1.0, 221184, 24554.0, 31929.0, 1168255,
12, 1.0, 5510.0, 200704, 129.0, 5669.0, 57344, 255.0, 5683.0, 50176, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 5795.0, 6186.0, 50176,
13, 1.0, 16380.0, 460800, 129.0, 16507.0, 384000, 255.0, 16665.0, 387072, -6292.0, -1.0, 25088, -12583.0, -1.0, 76800, 16729.0, 19752.0, 387072,
14, 1.0, 5926.0, 200704, 129.0, 6117.0, 114688, 255.0, 6131.0, 100352, -25166.0, -1.0, 200704, -6292.0, -1.0, 16384, 6243.0, 7026.0, 100352,
15, 1.0, 4146.0, 94080, 129.0, 4433.0, 184320, 255.0, 4531.0, 150528, -12583.0, -1.0, 94080, -12583.0, -1.0, 92160, 4591.0, 5766.0, 150528,
16, 1.0, 3474.0, 94080, 129.0, 3665.0, 92160, 255.0, 3763.0, 75264, -12583.0, -1.0, 94080, -6292.0, -1.0, 46080, 3823.0, 4410.0, 75264,
17, 1.0, 7798.0, 124416, 129.0, 8101.0, 359424, 255.0, 8147.0, 209664, -6292.0, -1.0, 18816, -18875.0, -1.0, 179712, 8259.0, 9896.0, 209664,
18, 1.0, 2914.0, 94080, 129.0, 3025.0, 15360, 255.0, 3123.0, 12544, -12583.0, -1.0, 94080, -6292.0, -1.0, 7680, 3183.0, 3280.0, 12544,
19, 1.0, 1418.0, 40000, 129.0, 1481.0, 19200, 255.0, 1691.0, 19200, -6292.0, -1.0, 3136, -6292.0, -1.0, 19200, 1719.0, 1868.0, 19200,
20, 1.0, 3250.0, 94080, 129.0, 3409.0, 61440, 255.0, 3507.0, 50176, -12583.0, -1.0, 94080, -6292.0, -1.0, 30720, 3567.0, 3958.0, 50176,
