LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 65.0, 36651.0, 1778700, 1.0, 24644.0, 9408, 127.0, 36869.0, 2323200, -18875.0, -1.0, 150528, -6292.0, -1.0, 9408, 16732.0, 40401.0, 2323263,
1, 65.0, 3263.0, 200704, 1.0, 64.0, 4096, 127.0, 3325.0, 200704, -25166.0, -1.0, 200704, -6292.0, -1.0, 4096, 3325.0, 6460.0, 200704,
2, 65.0, 83799.0, 5038848, 1.0, 80820.0, 110592, 127.0, 83861.0, 5038848, -25166.0, -1.0, 200704, -12583.0, -1.0, 110592, 17492.0, 97057.0, 5038911,
3, 65.0, 2859.0, 150528, 1.0, 2012.0, 12288, 127.0, 2921.0, 150528, -18875.0, -1.0, 150528, -6292.0, -1.0, 12288, 2921.0, 5272.0, 150528,
4, 65.0, 5781.0, 301056, 1.0, 4934.0, 18432, 127.0, 5811.0, 225792, -18875.0, -1.0, 150528, -6292.0, -1.0, 18432, 5843.0, 9370.0, 225792,
5, 65.0, 24153.0, 1168128, 1.0, 23446.0, 110592, 127.0, 24247.0, 1211392, -12583.0, -1.0, 75264, -12583.0, -1.0, 110592, 21102.0, 26791.0, 1211455,
6, 65.0, 2859.0, 150528, 1.0, 2012.0, 3072, 127.0, 2873.0, 37632, -18875.0, -1.0, 150528, -6292.0, -1.0, 3072, 2921.0, 3508.0, 37632,
7, 65.0, 5251.0, 230400, 1.0, 4660.0, 12800, 127.0, 5329.0, 129024, -6292.0, -1.0, 12544, -6292.0, -1.0, 12800, 5361.0, 7376.0, 129024,
8, 65.0, 2859.0, 150528, 1.0, 2012.0, 6144, 127.0, 2889.0, 75264, -18875.0, -1.0, 150528, -6292.0, -1.0, 6144, 2921.0, 4096.0, 75264,
9, 65.0, 7729.0, 401408, 1.0, 6882.0, 32768, 127.0, 7791.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 7791.0, 14062.0, 401408,
10, 65.0, 7729.0, 401408, 1.0, 6882.0, 32768, 127.0, 7791.0, 401408, -25166.0, -1.0, 200704, -6292.0, -1.0, 32768, 7791.0, 14062.0, 401408,
11, 65.0, 46701.0, 2336256, 1.0, 45962.0, 221184, 127.0, 46763.0, 2336256, -12583.0, -1.0, 100352, -25166.0, -1.0, 221184, 21102.0, 50499.0, 2336319,
12, 65.0, 3833.0, 200704, 1.0, 2986.0, 8192, 127.0, 3863.0, 100352, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 3895.0, 5462.0, 100352,
